Country,YearMonth,Score
France,1962-08,-4.7
France,1962-09,-4.7
France,1962-10,-4.7
France,1962-11,-4.7
France,1962-12,-4.7
France,1963-01,-4.7
France,1963-02,-4.7
France,1963-03,-4.7
France,1963-04,-4.7
France,1963-05,-4.7
France,1963-06,-4.7
France,1963-07,-4.7
France,1963-08,-4.7
France,1963-09,-4.7
France,1963-10,-4.6
France,1963-11,-4.0
France,1963-12,-3.9
France,1964-01,-1.5
France,1964-02,-1.4
France,1964-03,-1.4
France,1964-04,-1.4
France,1964-05,-1.4
France,1964-06,-1.4
France,1964-07,-1.4
France,1964-08,-1.4
France,1964-09,-1.4
France,1964-10,-1.4
France,1964-11,-1.4
France,1964-12,-1.4
France,1965-01,-1.4
France,1965-02,-1.4
France,1965-03,-1.4
France,1965-04,-1.4
France,1965-05,-1.4
France,1965-06,-1.4
France,1965-07,-1.3
France,1965-08,-1.3
France,1965-09,-1.3
France,1965-10,-1.1
France,1965-11,-1.1
France,1965-12,-1.1
France,1966-01,-1.1
France,1966-02,-1.1
France,1966-03,-1.0
France,1966-04,-1.0
France,1966-05,-1.0
France,1966-06,-1.0
France,1966-07,-1.0
France,1966-08,-1.0
France,1966-09,-1.0
France,1966-10,-1.0
France,1966-11,-1.0
France,1966-12,-1.0
France,1967-01,-1.1
France,1967-02,-1.2
France,1967-03,-1.2
France,1967-04,-1.2
France,1967-05,-1.2
France,1967-06,-1.2
France,1967-07,-1.2
France,1967-08,-1.2
France,1967-09,-1.2
France,1967-10,-1.2
France,1967-11,-1.2
France,1967-12,-1.2
France,1968-01,-1.2
France,1968-02,-1.2
France,1968-03,-1.2
France,1968-04,-1.2
France,1968-05,-1.2
France,1968-06,-1.2
France,1968-07,-1.2
France,1968-08,-1.2
France,1968-09,-1.2
France,1968-10,-1.2
France,1968-11,-1.2
France,1968-12,-1.2
France,1969-01,-1.2
France,1969-02,-1.2
France,1969-03,-1.2
France,1969-04,-1.2
France,1969-05,-1.2
France,1969-06,-1.2
France,1969-07,-1.2
France,1969-08,-1.2
France,1969-09,-1.2
France,1969-10,-1.2
France,1969-11,-1.2
France,1969-12,-1.2
France,1970-01,-1.2
France,1970-02,-1.2
France,1970-03,-1.2
France,1970-04,-1.2
France,1970-05,-1.2
France,1970-06,-1.2
France,1970-07,-1.2
France,1970-08,-1.2
France,1970-09,-1.2
France,1970-10,-1.2
France,1970-11,-1.2
France,1970-12,-1.2
France,1971-01,-1.2
France,1971-02,-1.2
France,1971-03,-1.2
France,1971-04,-1.2
France,1971-05,-1.2
France,1971-06,-1.2
France,1971-07,-1.2
France,1971-08,-1.2
France,1971-09,-1.2
France,1971-10,-1.2
France,1971-11,-1.2
France,1971-12,-1.2
France,1972-01,-1.2
France,1972-02,-1.2
France,1972-03,-1.2
France,1972-04,-1.2
France,1972-05,-1.2
France,1972-06,-1.2
France,1972-07,-1.1
France,1972-08,-1.1
France,1972-09,-1.1
France,1972-10,-1.1
France,1972-11,-1.1
France,1972-12,-1.1
France,1973-01,-1.1
France,1973-02,-1.1
France,1973-03,-1.1
France,1973-04,-1.1
France,1973-05,-1.1
France,1973-06,-1.0
France,1973-07,-1.0
France,1973-08,-1.0
France,1973-09,-0.2
France,1973-10,-0.2
France,1973-11,-0.2
France,1973-12,-0.2
France,1974-01,-0.2
France,1974-02,-0.2
France,1974-03,-0.2
France,1974-04,-0.1
France,1974-05,-0.1
France,1974-06,-0.1
France,1974-07,-0.1
France,1974-08,-0.1
France,1974-09,-0.1
France,1974-10,-0.1
France,1974-11,-0.1
France,1974-12,-0.1
France,1975-01,-0.1
France,1975-02,-0.1
France,1975-03,-0.1
France,1975-04,-0.1
France,1975-05,0.0
France,1975-06,0.0
France,1975-07,0.0
France,1975-08,0.0
France,1975-09,0.0
France,1975-10,0.0
France,1975-11,0.1
France,1975-12,0.1
France,1976-01,0.1
France,1976-02,0.1
France,1976-03,0.1
France,1976-04,0.1
France,1976-05,0.1
France,1976-06,0.1
France,1976-07,0.1
France,1976-08,0.1
France,1976-09,0.1
France,1976-10,0.1
France,1976-11,0.1
France,1976-12,0.1
France,1977-01,0.1
France,1977-02,0.1
France,1977-03,0.1
France,1977-04,0.1
France,1977-05,0.1
France,1977-06,0.1
France,1977-07,0.1
France,1977-08,0.1
France,1977-09,0.1
France,1977-10,0.2
France,1977-11,0.2
France,1977-12,0.2
France,1978-01,0.4
France,1978-02,0.4
France,1978-03,0.4
France,1978-04,0.4
France,1978-05,0.5
France,1978-06,0.5
France,1978-07,0.5
France,1978-08,0.5
France,1978-09,0.5
France,1978-10,0.6
France,1978-11,0.6
France,1978-12,0.9
France,1979-01,0.9
France,1979-02,0.9
France,1979-03,0.9
France,1979-04,0.9
France,1979-05,0.9
France,1979-06,0.9
France,1979-07,0.9
France,1979-08,0.9
France,1979-09,0.9
France,1979-10,1.5
France,1979-11,1.5
France,1979-12,1.5
France,1980-01,1.5
France,1980-02,1.5
France,1980-03,1.5
France,1980-04,1.5
France,1980-05,1.5
France,1980-06,1.5
France,1980-07,1.5
France,1980-08,1.5
France,1980-09,1.5
France,1980-10,1.9
France,1980-11,1.9
France,1980-12,1.9
France,1981-01,1.9
France,1981-02,1.9
France,1981-03,1.9
France,1981-04,1.9
France,1981-05,1.9
France,1981-06,1.9
France,1981-07,1.9
France,1981-08,1.9
France,1981-09,1.9
France,1981-10,1.9
France,1981-11,1.8
France,1981-12,1.8
France,1982-01,1.8
France,1982-02,1.8
France,1982-03,1.8
France,1982-04,1.8
France,1982-05,1.8
France,1982-06,1.8
France,1982-07,1.8
France,1982-08,1.8
France,1982-09,1.8
France,1982-10,1.8
France,1982-11,1.8
France,1982-12,1.8
France,1983-01,1.8
France,1983-02,1.8
France,1983-03,1.8
France,1983-04,1.8
France,1983-05,2.0
France,1983-06,2.0
France,1983-07,2.0
France,1983-08,2.0
France,1983-09,2.0
France,1983-10,2.0
France,1983-11,2.0
France,1983-12,2.0
France,1984-01,2.0
France,1984-02,2.0
France,1984-03,2.0
France,1984-04,2.0
France,1984-05,2.3
France,1984-06,2.3
France,1984-07,2.3
France,1984-08,2.3
France,1984-09,2.3
France,1984-10,2.3
France,1984-11,2.3
France,1984-12,2.3
France,1985-01,2.3
France,1985-02,2.3
France,1985-03,2.3
France,1985-04,2.3
France,1985-05,2.3
France,1985-06,2.3
France,1985-07,2.3
France,1985-08,2.3
France,1985-09,2.3
France,1985-10,2.3
France,1985-11,2.3
France,1985-12,2.4
France,1986-01,2.4
France,1986-02,2.4
France,1986-03,2.4
France,1986-04,2.4
France,1986-05,2.5
France,1986-06,2.7
France,1986-07,2.7
France,1986-08,2.7
France,1986-09,2.7
France,1986-10,2.7
France,1986-11,2.7
France,1986-12,2.7
France,1987-01,2.7
France,1987-02,2.7
France,1987-03,2.7
France,1987-04,2.7
France,1987-05,2.8
France,1987-06,2.8
France,1987-07,2.8
France,1987-08,2.8
France,1987-09,2.8
France,1987-10,2.8
France,1987-11,3.0
France,1987-12,3.0
France,1988-01,3.0
France,1988-02,3.0
France,1988-03,3.0
France,1988-04,3.0
France,1988-05,3.0
France,1988-06,3.0
France,1988-07,3.0
France,1988-08,3.0
France,1988-09,3.0
France,1988-10,3.0
France,1988-11,3.0
France,1988-12,3.0
France,1989-01,3.0
France,1989-02,3.0
France,1989-03,3.0
France,1989-04,3.0
France,1989-05,3.0
France,1989-06,1.3
France,1989-07,1.2
France,1989-08,1.2
France,1989-09,0.9
France,1989-10,0.9
France,1989-11,0.9
France,1989-12,0.9
France,1990-01,0.9
France,1990-02,0.9
France,1990-03,1.0
France,1990-04,1.0
France,1990-05,1.0
France,1990-06,1.0
France,1990-07,1.0
France,1990-08,1.0
France,1990-09,1.0
France,1990-10,1.0
France,1990-11,1.0
France,1990-12,1.3
France,1991-01,1.4
France,1991-02,1.4
France,1991-03,1.4
France,1991-04,1.5
France,1991-05,1.5
France,1991-06,1.5
France,1991-07,1.5
France,1991-08,1.5
France,1991-09,1.0
France,1991-10,1.0
France,1991-11,1.0
France,1991-12,1.0
France,1992-01,1.0
France,1992-02,1.0
France,1992-03,1.0
France,1992-04,1.0
France,1992-05,1.0
France,1992-06,1.0
France,1992-07,1.0
France,1992-08,1.0
France,1992-09,1.0
France,1992-10,1.0
France,1992-11,1.0
France,1992-12,0.7
France,1993-01,0.6
France,1993-02,0.6
France,1993-03,0.6
France,1993-04,0.6
France,1993-05,0.6
France,1993-06,0.6
France,1993-07,0.6
France,1993-08,0.6
France,1993-09,0.6
France,1993-10,0.6
France,1993-11,0.6
France,1993-12,0.6
France,1994-01,1.2
France,1994-02,1.2
France,1994-03,1.2
France,1994-04,1.4
France,1994-05,1.4
France,1994-06,1.4
France,1994-07,1.4
France,1994-08,1.4
France,1994-09,1.9
France,1994-10,1.9
France,1994-11,1.9
France,1994-12,1.9
France,1995-01,1.9
France,1995-02,1.9
France,1995-03,1.9
France,1995-04,1.9
France,1995-05,1.9
France,1995-06,1.9
France,1995-07,1.9
France,1995-08,1.9
France,1995-09,2.0
France,1995-10,2.0
France,1995-11,2.0
France,1995-12,2.0
France,1996-01,2.1
France,1996-02,2.1
France,1996-03,2.1
France,1996-04,2.4
France,1996-05,2.4
France,1996-06,2.4
France,1996-07,2.4
France,1996-08,2.4
France,1996-09,2.5
France,1996-10,2.5
France,1996-11,2.5
France,1996-12,2.5
France,1997-01,2.6
France,1997-02,2.6
France,1997-03,2.9
France,1997-04,2.9
France,1997-05,3.7
France,1997-06,3.7
France,1997-07,3.7
France,1997-08,3.7
France,1997-09,3.7
France,1997-10,3.7
France,1997-11,3.8
France,1997-12,3.8
France,1998-01,3.8
France,1998-02,3.8
France,1998-03,3.8
France,1998-04,3.9
France,1998-05,3.9
France,1998-06,3.9
France,1998-07,3.9
France,1998-08,3.9
France,1998-09,4.2
France,1998-10,4.2
France,1998-11,4.2
France,1998-12,4.2
France,1999-01,4.2
France,1999-02,4.2
France,1999-03,4.2
France,1999-04,4.2
France,1999-05,4.2
France,1999-06,4.2
France,1999-07,4.2
France,1999-08,4.2
France,1999-09,4.2
France,1999-10,4.5
France,1999-11,4.5
France,1999-12,4.5
France,2000-01,4.5
France,2000-02,4.5
France,2000-03,4.5
France,2000-04,4.5
France,2000-05,4.6
France,2000-06,4.6
France,2000-07,4.6
France,2000-08,4.6
France,2000-09,4.6
France,2000-10,4.7
France,2000-11,4.7
France,2000-12,4.7
France,2001-01,4.7
France,2001-02,4.7
France,2001-03,4.7
France,2001-04,4.7
France,2001-05,4.7
France,2001-06,4.7
France,2001-07,4.7
France,2001-08,4.7
France,2001-09,4.7
France,2001-10,4.7
France,2001-11,4.7
France,2001-12,4.7
France,2002-01,4.7
France,2002-02,4.7
France,2002-03,4.7
France,2002-04,4.7
France,2002-05,4.7
France,2002-06,4.7
France,2002-07,4.7
France,2002-08,4.7
France,2002-09,4.8
France,2002-10,4.8
France,2002-11,4.8
France,2002-12,4.8
France,2003-01,4.9
France,2003-02,5.0
France,2003-03,5.1
France,2003-04,5.2
France,2003-05,5.2
France,2003-06,5.1
France,2003-07,5.1
France,2003-08,5.0
France,2003-09,5.0
France,2003-10,5.0
France,2003-11,5.0
France,2003-12,5.0
France,2004-01,5.7
France,2004-02,5.7
France,2004-03,5.8
France,2004-04,5.8
France,2004-05,5.8
France,2004-06,5.9
France,2004-07,5.9
France,2004-08,5.9
France,2004-09,5.9
France,2004-10,6.1
France,2004-11,6.1
France,2004-12,6.1
France,2005-01,6.1
France,2005-02,6.1
France,2005-03,6.1
France,2005-04,6.3
France,2005-05,6.3
France,2005-06,6.3
France,2005-07,6.3
France,2005-08,6.3
France,2005-09,6.3
France,2005-10,6.3
France,2005-11,6.3
France,2005-12,6.4
France,2006-01,6.4
France,2006-02,6.4
France,2006-03,6.4
France,2006-04,6.4
France,2006-05,6.4
France,2006-06,6.4
France,2006-07,6.5
France,2006-08,6.5
France,2006-09,6.5
France,2006-10,6.6
France,2006-11,6.6
France,2006-12,6.6
France,2007-01,6.6
France,2007-02,6.6
France,2007-03,6.6
France,2007-04,6.6
France,2007-05,6.6
France,2007-06,6.6
France,2007-07,6.6
France,2007-08,6.6
France,2007-09,6.6
France,2007-10,6.6
France,2007-11,6.7
France,2007-12,6.7
France,2008-01,6.7
France,2008-02,6.7
France,2008-03,6.6
France,2008-04,6.3
France,2008-05,6.3
France,2008-06,6.3
France,2008-07,6.3
France,2008-08,6.3
France,2008-09,6.3
France,2008-10,6.3
France,2008-11,5.8
France,2008-12,5.6
France,2009-01,5.6
France,2009-02,5.6
France,2009-03,5.6
France,2009-04,5.7
France,2009-05,5.7
France,2009-06,5.7
France,2009-07,5.7
France,2009-08,5.7
France,2009-09,5.7
France,2009-10,5.7
France,2009-11,5.7
France,2009-12,5.7
France,2010-01,5.7
France,2010-02,5.7
France,2010-03,5.7
France,2010-04,5.8
France,2010-05,5.8
France,2010-06,5.8
France,2010-07,5.8
France,2010-08,5.8
France,2010-09,5.8
France,2010-10,5.8
France,2010-11,5.9
France,2010-12,5.9
France,2011-01,5.9
France,2011-02,5.9
France,2011-03,5.9
France,2011-04,5.9
France,2011-05,5.9
France,2011-06,5.9
France,2011-07,5.9
France,2011-08,5.9
France,2011-09,6.0
France,2011-10,6.0
France,2011-11,6.0
France,2011-12,6.0
France,2012-01,6.0
France,2012-02,6.0
France,2012-03,6.0
France,2012-04,6.0
France,2012-05,6.0
France,2012-06,6.0
France,2012-07,6.0
France,2012-08,6.0
France,2012-09,6.0
France,2012-10,6.0
France,2012-11,6.0
France,2012-12,6.0
France,2013-01,6.0
France,2013-02,6.0
France,2013-03,6.0
France,2013-04,6.2
France,2013-05,6.2
France,2013-06,6.2
France,2013-07,6.2
France,2013-08,6.2
France,2013-09,6.2
France,2013-10,6.2
France,2013-11,6.2
France,2013-12,6.2
France,2014-01,6.2
France,2014-02,6.3
France,2014-03,6.4
France,2014-04,6.4
France,2014-05,6.4
France,2014-06,6.4
France,2014-07,6.4
France,2014-08,6.4
France,2014-09,6.5
France,2014-10,6.5
France,2014-11,6.5
France,2014-12,6.5
France,2015-01,6.5
France,2015-02,6.5
France,2015-03,6.5
France,2015-04,6.5
France,2015-05,6.5
France,2015-06,6.6
France,2015-07,6.6
France,2015-08,6.6
France,2015-09,6.6
France,2015-10,6.6
France,2015-11,6.7
France,2015-12,6.7
France,2016-01,6.7
France,2016-02,6.7
France,2016-03,6.7
France,2016-04,6.8
France,2016-05,6.8
France,2016-06,6.8
France,2016-07,6.8
France,2016-08,6.8
France,2016-09,6.8
France,2016-10,6.8
France,2016-11,6.8
France,2016-12,6.8
France,2017-01,6.8
France,2017-02,6.8
France,2017-03,6.8
France,2017-04,6.8
France,2017-05,6.8
France,2017-06,6.8
France,2017-07,6.8
France,2017-08,6.8
France,2017-09,6.8
France,2017-10,6.8
France,2017-11,6.8
France,2017-12,6.8
France,2018-01,6.9
France,2018-02,6.9
France,2018-03,6.9
France,2018-04,6.9
France,2018-05,6.9
France,2018-06,6.9
France,2018-07,6.9
France,2018-08,6.9
France,2018-09,6.9
France,2018-10,6.9
France,2018-11,6.9
France,2018-12,6.9
France,2019-01,6.9
France,2019-02,6.9
France,2019-03,7.0
France,2019-04,6.8
France,2019-05,6.8
France,2019-06,6.8
France,2019-07,6.8
France,2019-08,6.8
France,2019-09,6.8
France,2019-10,6.8
France,2019-11,6.8
France,2019-12,6.8
France,2020-01,6.8
France,2020-02,6.8
France,2020-03,6.8
France,2020-04,6.8
France,2020-05,6.8
France,2020-06,6.7
France,2020-07,6.6
France,2020-08,6.4
France,2020-09,6.4
France,2020-10,6.4
France,2020-11,6.4
France,2020-12,6.4
France,2021-01,6.4
France,2021-02,6.4
France,2021-03,6.1
France,2021-04,6.1
France,2021-05,6.0
France,2021-06,5.9
France,2021-07,5.9
France,2021-08,5.9
France,2021-09,5.9
France,2021-10,5.8
France,2021-11,5.8
France,2021-12,5.5
France,2022-01,5.5
France,2022-02,5.5
France,2022-03,5.5
France,2022-04,5.5
France,2022-05,5.4
France,2022-06,5.2
France,2022-07,5.2
France,2022-08,5.0
France,2022-09,5.0
France,2022-10,5.0
France,2022-11,5.0
France,2022-12,5.0
France,2023-01,5.0
France,2023-02,5.1
France,2023-03,5.1
France,2023-04,5.2
France,2023-05,5.2
France,2023-06,5.3
France,2023-07,5.3
France,2023-08,5.3
France,2023-09,5.3
France,2023-10,5.4
France,2023-11,5.4
France,2023-12,5.3
France,2024-01,5.3
France,2024-02,5.4
France,2024-03,5.4
France,2024-04,5.4
France,2024-05,5.6
France,2024-06,5.5
France,2024-07,5.5
France,2024-08,5.5
France,2024-09,5.5
France,2024-10,5.4
France,2024-11,5.4
France,2024-12,5.4
France,2025-01,5.4
France,2025-02,5.4
France,2025-03,5.4
France,2025-04,5.3
France,2025-05,5.3
France,2025-06,5.1
France,2025-07,5.1
France,2025-08,5.0
Germany,1950-01,-3.0
Germany,1950-02,-3.0
Germany,1950-03,-3.0
Germany,1950-04,-3.0
Germany,1950-05,-3.0
Germany,1950-06,-3.0
Germany,1950-07,-3.0
Germany,1950-08,-2.8
Germany,1950-09,-2.8
Germany,1950-10,-2.8
Germany,1950-11,-2.8
Germany,1950-12,-2.8
Germany,1951-01,-2.8
Germany,1951-02,-2.7
Germany,1951-03,-2.7
Germany,1951-04,-2.7
Germany,1951-05,-2.9
Germany,1951-06,-2.9
Germany,1951-07,-2.9
Germany,1951-08,-2.9
Germany,1951-09,-2.9
Germany,1951-10,-2.9
Germany,1951-11,-2.9
Germany,1951-12,-2.9
Germany,1952-01,-2.9
Germany,1952-02,-2.9
Germany,1952-03,-2.9
Germany,1952-04,-2.9
Germany,1952-05,-2.9
Germany,1952-06,-2.9
Germany,1952-07,-2.9
Germany,1952-08,-2.9
Germany,1952-09,-2.9
Germany,1952-10,-2.9
Germany,1952-11,-2.9
Germany,1952-12,-2.9
Germany,1953-01,-2.9
Germany,1953-02,-2.9
Germany,1953-03,-2.9
Germany,1953-04,-2.9
Germany,1953-05,-2.9
Germany,1953-06,-2.9
Germany,1953-07,-2.9
Germany,1953-08,-2.9
Germany,1953-09,-2.9
Germany,1953-10,-2.9
Germany,1953-11,-2.9
Germany,1953-12,-2.9
Germany,1954-01,-2.9
Germany,1954-02,-2.9
Germany,1954-03,-2.8
Germany,1954-04,-2.8
Germany,1954-05,-2.8
Germany,1954-06,-2.7
Germany,1954-07,-2.7
Germany,1954-08,-2.6
Germany,1954-09,-2.6
Germany,1954-10,-2.6
Germany,1954-11,-2.6
Germany,1954-12,-2.6
Germany,1955-01,-2.6
Germany,1955-02,-2.6
Germany,1955-03,-2.6
Germany,1955-04,-1.9
Germany,1955-05,-1.9
Germany,1955-06,-1.9
Germany,1955-07,-1.9
Germany,1955-08,-1.9
Germany,1955-09,-1.9
Germany,1955-10,-1.9
Germany,1955-11,-1.9
Germany,1955-12,-2.0
Germany,1956-01,-1.9
Germany,1956-02,-1.9
Germany,1956-03,-1.9
Germany,1956-04,-1.9
Germany,1956-05,-1.9
Germany,1956-06,-1.9
Germany,1956-07,-1.9
Germany,1956-08,-1.9
Germany,1956-09,-1.9
Germany,1956-10,-1.9
Germany,1956-11,-1.9
Germany,1956-12,-1.9
Germany,1957-01,-1.9
Germany,1957-02,-1.9
Germany,1957-03,-1.9
Germany,1957-04,-1.9
Germany,1957-05,-1.9
Germany,1957-06,-1.9
Germany,1957-07,-1.9
Germany,1957-08,-1.9
Germany,1957-09,-1.7
Germany,1957-10,-1.7
Germany,1957-11,-1.7
Germany,1957-12,-1.7
Germany,1958-01,-1.7
Germany,1958-02,-1.7
Germany,1958-03,-1.7
Germany,1958-04,-1.7
Germany,1958-05,-1.7
Germany,1958-06,-1.7
Germany,1958-07,-1.7
Germany,1958-08,-1.7
Germany,1958-09,-1.6
Germany,1958-10,-1.6
Germany,1958-11,-1.6
Germany,1958-12,-1.6
Germany,1959-01,-1.6
Germany,1959-02,-1.6
Germany,1959-03,-1.6
Germany,1959-04,-1.6
Germany,1959-05,-1.6
Germany,1959-06,-1.6
Germany,1959-07,-1.6
Germany,1959-08,-1.6
Germany,1959-09,-1.6
Germany,1959-10,-1.6
Germany,1959-11,-1.6
Germany,1959-12,-1.6
Germany,1960-01,-1.6
Germany,1960-02,-1.6
Germany,1960-03,-1.6
Germany,1960-04,-1.6
Germany,1960-05,-1.6
Germany,1960-06,-1.6
Germany,1960-07,-1.6
Germany,1960-08,-1.6
Germany,1960-09,-1.6
Germany,1960-10,-1.6
Germany,1960-11,-1.6
Germany,1960-12,-1.6
Germany,1961-01,-1.6
Germany,1961-02,-1.6
Germany,1961-03,-1.6
Germany,1961-04,-1.6
Germany,1961-05,-1.6
Germany,1961-06,-1.6
Germany,1961-07,-1.6
Germany,1961-08,-1.6
Germany,1961-09,-1.6
Germany,1961-10,-1.6
Germany,1961-11,-1.6
Germany,1961-12,-1.6
Germany,1962-01,-1.6
Germany,1962-02,-1.6
Germany,1962-03,-1.6
Germany,1962-04,-1.6
Germany,1962-05,-1.6
Germany,1962-06,-1.6
Germany,1962-07,-1.6
Germany,1962-08,-1.6
Germany,1962-09,-1.6
Germany,1962-10,-1.6
Germany,1962-11,-1.6
Germany,1962-12,-1.6
Germany,1963-01,-1.6
Germany,1963-02,-1.6
Germany,1963-03,-1.6
Germany,1963-04,-1.6
Germany,1963-05,-1.6
Germany,1963-06,-1.6
Germany,1963-07,-1.6
Germany,1963-08,-1.6
Germany,1963-09,-1.6
Germany,1963-10,-1.6
Germany,1963-11,-1.6
Germany,1963-12,-1.6
Germany,1964-01,-1.6
Germany,1964-02,-1.6
Germany,1964-03,-1.6
Germany,1964-04,-1.6
Germany,1964-05,-1.6
Germany,1964-06,-1.6
Germany,1964-07,-1.6
Germany,1964-08,-1.6
Germany,1964-09,-1.6
Germany,1964-10,-1.6
Germany,1964-11,-1.6
Germany,1964-12,-1.6
Germany,1965-01,-1.6
Germany,1965-02,-1.6
Germany,1965-03,-1.6
Germany,1965-04,-1.6
Germany,1965-05,-1.6
Germany,1965-06,-1.6
Germany,1965-07,-1.6
Germany,1965-08,-1.6
Germany,1965-09,-1.6
Germany,1965-10,-1.6
Germany,1965-11,-1.6
Germany,1965-12,-1.6
Germany,1966-01,-1.6
Germany,1966-02,-1.6
Germany,1966-03,-1.6
Germany,1966-04,-1.6
Germany,1966-05,-1.6
Germany,1966-06,-1.6
Germany,1966-07,-1.6
Germany,1966-08,-1.6
Germany,1966-09,-1.6
Germany,1966-10,-1.6
Germany,1966-11,-1.6
Germany,1966-12,-1.6
Germany,1967-01,-1.6
Germany,1967-02,-1.6
Germany,1967-03,-1.6
Germany,1967-04,-1.6
Germany,1967-05,-1.6
Germany,1967-06,-1.6
Germany,1967-07,-1.6
Germany,1967-08,-1.6
Germany,1967-09,-1.6
Germany,1967-10,-1.6
Germany,1967-11,-1.6
Germany,1967-12,-1.6
Germany,1968-01,-1.6
Germany,1968-02,-1.6
Germany,1968-03,-1.6
Germany,1968-04,-1.6
Germany,1968-05,-1.6
Germany,1968-06,-1.6
Germany,1968-07,-1.6
Germany,1968-08,-1.6
Germany,1968-09,-1.6
Germany,1968-10,-1.6
Germany,1968-11,-1.6
Germany,1968-12,-1.6
Germany,1969-01,-1.6
Germany,1969-02,-1.6
Germany,1969-03,-1.6
Germany,1969-04,-1.6
Germany,1969-05,-1.6
Germany,1969-06,-1.6
Germany,1969-07,-1.6
Germany,1969-08,-1.6
Germany,1969-09,-1.6
Germany,1969-10,-1.6
Germany,1969-11,-1.6
Germany,1969-12,-1.6
Germany,1970-01,-1.6
Germany,1970-02,-1.6
Germany,1970-03,-1.6
Germany,1970-04,-1.6
Germany,1970-05,-1.6
Germany,1970-06,-1.6
Germany,1970-07,-1.6
Germany,1970-08,-1.6
Germany,1970-09,-1.6
Germany,1970-10,-1.6
Germany,1970-11,-1.6
Germany,1970-12,-1.6
Germany,1971-01,-1.6
Germany,1971-02,-1.6
Germany,1971-03,-1.6
Germany,1971-04,-1.6
Germany,1971-05,-1.6
Germany,1971-06,-1.6
Germany,1971-07,-1.6
Germany,1971-08,-1.6
Germany,1971-09,-1.6
Germany,1971-10,-1.6
Germany,1971-11,-1.6
Germany,1971-12,-1.6
Germany,1972-01,-1.6
Germany,1972-02,-1.6
Germany,1972-03,-1.6
Germany,1972-04,-1.6
Germany,1972-05,-1.6
Germany,1972-06,-1.6
Germany,1972-07,-1.6
Germany,1972-08,-1.5
Germany,1972-09,-1.5
Germany,1972-10,0.2
Germany,1972-11,0.2
Germany,1972-12,0.5
Germany,1973-01,0.5
Germany,1973-02,0.5
Germany,1973-03,0.5
Germany,1973-04,0.5
Germany,1973-05,0.5
Germany,1973-06,0.5
Germany,1973-07,0.5
Germany,1973-08,0.5
Germany,1973-09,0.5
Germany,1973-10,0.5
Germany,1973-11,0.5
Germany,1973-12,0.5
Germany,1974-01,0.5
Germany,1974-02,0.5
Germany,1974-03,0.5
Germany,1974-04,0.5
Germany,1974-05,0.5
Germany,1974-06,0.5
Germany,1974-07,0.5
Germany,1974-08,0.5
Germany,1974-09,0.5
Germany,1974-10,0.5
Germany,1974-11,0.5
Germany,1974-12,0.5
Germany,1975-01,0.5
Germany,1975-02,0.5
Germany,1975-03,0.5
Germany,1975-04,0.5
Germany,1975-05,0.5
Germany,1975-06,0.5
Germany,1975-07,0.5
Germany,1975-08,0.5
Germany,1975-09,0.5
Germany,1975-10,1.1
Germany,1975-11,1.1
Germany,1975-12,1.1
Germany,1976-01,1.1
Germany,1976-02,1.1
Germany,1976-03,1.1
Germany,1976-04,1.1
Germany,1976-05,1.1
Germany,1976-06,1.1
Germany,1976-07,1.1
Germany,1976-08,1.1
Germany,1976-09,1.1
Germany,1976-10,1.1
Germany,1976-11,1.1
Germany,1976-12,1.1
Germany,1977-01,1.1
Germany,1977-02,1.1
Germany,1977-03,1.1
Germany,1977-04,1.1
Germany,1977-05,1.1
Germany,1977-06,1.1
Germany,1977-07,1.1
Germany,1977-08,1.1
Germany,1977-09,1.1
Germany,1977-10,1.2
Germany,1977-11,1.2
Germany,1977-12,1.2
Germany,1978-01,1.2
Germany,1978-02,1.2
Germany,1978-03,1.2
Germany,1978-04,1.2
Germany,1978-05,1.3
