db,country,ally,category,event,post_month,shock
GDELT,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,0,-0.6692699452679188
GDELT,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,1,-0.09711957426028817
GDELT,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,3,-0.24909660439375828
GDELT,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,6,-0.011508716647853232
GDELT,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,0,0.19455612428438912
GDELT,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,1,0.1516546041905663
GDELT,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,3,-0.29078226322911505
GDELT,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,6,0.5754791048286068
GDELT,Germany,Non-Ally,Economic win-win cooperation,4th China-Germany High-Level Financial Dialogue held in Beijing,0,1.402500471761024
GDELT,Germany,Non-Ally,Economic win-win cooperation,4th China-Germany High-Level Financial Dialogue held in Beijing,1,1.1257424537652143
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,0,1.462503494928697
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,1,0.6024659743511124
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,3,0.592156590877246
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,6,0.9690315683099642
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,0,0.7803934299770231
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,1,1.5344283289833278
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,3,-0.49981652017645173
GDELT,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,6,0.0712717500084562
GDELT,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,0,-0.8101299140757372
GDELT,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,1,-1.3543849581947902
GDELT,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,3,0.3510468594397831
GDELT,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,6,-0.35906871250442984
GDELT,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,0,-0.630801870338991
GDELT,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,1,0.5418635476099536
GDELT,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,3,-1.5936339332882499
GDELT,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,6,-0.7290823410839673
GDELT,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),0,0.27345959989600693
GDELT,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),1,-0.045320183289473015
GDELT,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),3,-0.7986076638905226
GDELT,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),6,0.5105389704679455
GDELT,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,0,1.0308587000491092
GDELT,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,1,-0.2385290847260067
GDELT,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,3,0.37386701746531287
GDELT,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,6,-0.0807930129812714
GDELT,India,Non-Ally,Sovereignty dispute,Doklam Standoff,0,-0.3992131229365054
GDELT,India,Non-Ally,Sovereignty dispute,Doklam Standoff,1,-0.7857153868346489
GDELT,India,Non-Ally,Sovereignty dispute,Doklam Standoff,3,-0.14378375159098716
GDELT,India,Non-Ally,Sovereignty dispute,Doklam Standoff,6,0.4805099703896232
GDELT,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,0,-0.1995857313994922
GDELT,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,1,0.26696201485928994
GDELT,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,3,0.8823793032011573
GDELT,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,6,0.27414012659787923
GDELT,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,0,0.2932848032700962
GDELT,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,1,0.1698195716995212
GDELT,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,3,0.40711237400000194
GDELT,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,6,0.6107430373013659
GDELT,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",0,-0.6800448981560343
GDELT,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",1,-0.3166329113525852
GDELT,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",3,-0.06475103110453673
GDELT,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",6,-0.129430035633197
GDELT,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,0,-0.6800448981560343
GDELT,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,1,-0.3166329113525852
GDELT,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,3,-0.06475103110453673
GDELT,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,6,-0.129430035633197
GDELT,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,0,0.8561472878470164
GDELT,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,1,0.15377818597030823
GDELT,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,3,1.6485648645945876
GDELT,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,6,0.4112276451090153
GDELT,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),0,0.35250333974102555
GDELT,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),1,0.5526410836277109
GDELT,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),3,1.2117751816182085
GDELT,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),6,0.4363522385214613
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,0,0.13222968226231213
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,1,0.7349835260556719
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,3,0.7699437344232642
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,6,0.24681165900266955
GDELT,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,0,-0.07222187601695829
GDELT,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,1,-1.534721636992067
GDELT,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,3,0.3657254112076871
GDELT,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,6,-0.5334742060840674
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,0,0.4831673999454161
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,1,0.001029714495020706
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,3,0.9964377870575846
GDELT,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,6,-0.9373873640979602
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,0,0.4831673999454161
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,1,0.001029714495020706
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,3,0.9964377870575846
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,6,-0.9373873640979602
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,0,0.9977579622002049
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,1,-0.17275441950830844
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,3,-0.5442771091149967
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,6,-0.27019522736836604
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,0,0.516194784806772
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,1,1.0593327245829203
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,3,0.5042795090193548
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,6,0.6485931187454834
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,0,-0.34531876382819576
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,1,0.11824414784909051
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,3,0.2071660356224036
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,6,-2.416969413214212
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,0,-1.2035954965163005
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,1,0.4470975154119736
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,3,1.9053768345746778
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,6,1.251553831937888
GDELT,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,0,-0.42522266747133586
GDELT,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,1,0.04891013941940564
GDELT,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,3,-0.5263274418951742
GDELT,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,6,0.3402794516398917
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,0,-1.5807048531625358
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,1,-0.7263372305567923
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,3,0.19471801584866524
GDELT,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,6,-1.4241069709596512
GDELT,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,0,1.449459294016048
GDELT,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,1,1.217059060732894
GDELT,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,3,0.07824503751965817
GDELT,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,6,0.05259079627805763
GDELT,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,0,0.5014656110005018
GDELT,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,1,0.4198558744835747
GDELT,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,3,-0.33725034157275047
GDELT,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,6,0.8906172526306813
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,0,0.2601420563230577
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,1,-0.20241025547484343
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,3,0.27878212093504484
GDELT,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,6,0.4870352437556277
GDELT,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,0,-0.17424357955593361
GDELT,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,1,-1.057039213272472
GDELT,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,3,-1.1448791813594934
GDELT,Iran,Non-Ally,Economic win-win cooperation,Sinopec signs US$70 billion Yadavaran oil and gas deal,6,-0.2900339837949997
GDELT,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),0,1.506868401809307
GDELT,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),1,0.25087181870011144
GDELT,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),3,-1.3601899465166314
GDELT,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1737 sanctions on Iran (China votes in favour),6,0.7449394596872907
GDELT,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1929 fourth round sanctions on Iran (China votes in favour),0,-0.7951216594274413
GDELT,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1929 fourth round sanctions on Iran (China votes in favour),1,0.15260762830769603
GDELT,Iran,Non-Ally,Economic sanction / tariff barrier,UNSC Resolution 1929 fourth round sanctions on Iran (China votes in favour),3,1.850493830300414
