db,version,country,event_name,category,post_month,shock
GDELT,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,0,0.24491904011482618
GDELT,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,1,-0.05079124159143944
GDELT,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,3,-0.6260286392681597
GDELT,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,6,-1.0296546457095621
GDELT,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,0,0.305450513543547
GDELT,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,1,-2.0041835719575842
GDELT,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,3,-2.5303161603343662
GDELT,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,6,0.592645031076245
GDELT,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,12,-2.3869408127586365
GDELT,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,0,-0.48413807511227624
GDELT,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,1,-0.4973547819168019
GDELT,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,3,0.4643935140053196
GDELT,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,6,-1.4162443374974139
GDELT,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,12,-0.47235331768367
GDELT,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,0,-0.24556311291682437
GDELT,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,1,0.5784689255970776
GDELT,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,3,-0.2886055724687254
GDELT,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,6,-0.7695529566103757
GDELT,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,12,1.0359230544514817
GDELT,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,0,0.8124046872011076
GDELT,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,1,-1.0678033870969994e-4
GDELT,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,3,-0.6308861564515544
GDELT,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,6,-0.521078944078458
GDELT,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,12,-0.9724049949909263
GDELT,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,0,-1.0074218764431273
GDELT,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,1,0.9312884358905293
GDELT,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,3,-0.09830526464005973
GDELT,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,6,0.9603037338490408
GDELT,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,12,-0.7635917944230396
GDELT,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,0,-1.0144865060661563
GDELT,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,1,-0.20233585450586522
GDELT,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,3,-1.170171801289738
GDELT,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,6,-0.7534218557833601
GDELT,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,12,-0.8701138145584381
GDELT,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,0,0.8971515565766115
GDELT,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,1,1.0484958093449106
GDELT,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,3,1.8265458104251793
GDELT,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,6,0.6953011348417675
GDELT,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,12,1.3255445630836054
GDELT,v3,Germany,BMW acquires 75% stake in China joint venture as ownership caps lift,Economic win-win cooperation,0,0.12412811675244839
GDELT,v3,Germany,BMW acquires 75% stake in China joint venture as ownership caps lift,Economic win-win cooperation,1,-0.06634735730055485
GDELT,v3,Germany,BMW acquires 75% stake in China joint venture as ownership caps lift,Economic win-win cooperation,3,-0.831573733249932
GDELT,v3,Germany,BMW acquires 75% stake in China joint venture as ownership caps lift,Economic win-win cooperation,6,-0.5294428519945964
GDELT,v3,Germany,BMW acquires 75% stake in China joint venture as ownership caps lift,Economic win-win cooperation,12,-1.3367345433008238
GDELT,v3,Germany,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,Tech control / export restriction,0,-0.6692699452679188
GDELT,v3,Germany,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,Tech control / export restriction,1,-0.09711957426028817
GDELT,v3,Germany,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,Tech control / export restriction,3,-0.24909660439375828
GDELT,v3,Germany,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,Tech control / export restriction,6,-0.011508716647853232
GDELT,v3,Germany,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,Tech control / export restriction,12,0.521813614535329
GDELT,v3,Germany,German government China strategy released,Negative strategic positioning,0,0.19455612428438912
GDELT,v3,Germany,German government China strategy released,Negative strategic positioning,1,0.1516546041905663
GDELT,v3,Germany,German government China strategy released,Negative strategic positioning,3,-0.29078226322911505
GDELT,v3,Germany,German government China strategy released,Negative strategic positioning,6,0.5754791048286068
GDELT,v3,Germany,German government China strategy released,Negative strategic positioning,12,-0.976197021859903
GDELT,v3,Germany,4th China-Germany High-Level Financial Dialogue held in Beijing,Economic win-win cooperation,0,1.402500471761024
GDELT,v3,Germany,4th China-Germany High-Level Financial Dialogue held in Beijing,Economic win-win cooperation,1,1.1257424537652143
GDELT,v3,India,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,0,1.462503494928697
GDELT,v3,India,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,1,0.6024659743511124
GDELT,v3,India,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,3,0.592156590877246
GDELT,v3,India,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,6,0.9690315683099642
GDELT,v3,India,India-China Declaration on Principles for Relations and Comprehensive Cooperation,Strategic partnership upgrade,12,0.26498786936798874
GDELT,v3,India,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,0,0.7803934299770231
GDELT,v3,India,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,1,1.5344283289833278
GDELT,v3,India,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,3,-0.49981652017645173
GDELT,v3,India,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,6,0.0712717500084562
GDELT,v3,India,India-China Strategic Partnership and Boundary Political Parameters Agreement,Strategic partnership upgrade,12,0.6090347731000371
GDELT,v3,India,India-China defence ministers MOU,Military / security cooperation,0,-0.8101299140757372
GDELT,v3,India,India-China defence ministers MOU,Military / security cooperation,1,-1.3543849581947902
GDELT,v3,India,India-China defence ministers MOU,Military / security cooperation,3,0.3510468594397831
GDELT,v3,India,India-China defence ministers MOU,Military / security cooperation,6,-0.35906871250442984
GDELT,v3,India,India-China defence ministers MOU,Military / security cooperation,12,-1.2539930571383564
GDELT,v3,India,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,0,-0.630801870338991
GDELT,v3,India,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,1,0.5418635476099536
GDELT,v3,India,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,3,-1.5936339332882499
GDELT,v3,India,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,6,-0.7290823410839673
GDELT,v3,India,China-India Hand-in-Hand 2007 joint anti-terror military training,Military / security cooperation,12,-1.1182215901574324
GDELT,v3,India,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,0,0.27345959989600693
GDELT,v3,India,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,1,-0.045320183289473015
GDELT,v3,India,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,3,-0.7986076638905226
GDELT,v3,India,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,6,0.5105389704679455
GDELT,v3,India,Depsang Standoff (Daulat Beg Oldi incursion),Sovereignty dispute,12,-0.8844164253110023
GDELT,v3,India,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,0,1.0308587000491092
GDELT,v3,India,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,1,-0.2385290847260067
GDELT,v3,India,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,3,0.37386701746531287
GDELT,v3,India,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,6,-0.0807930129812714
GDELT,v3,India,Chumar-Demchok Standoff during Xi visit,Sovereignty dispute,12,-0.09943238308321685
GDELT,v3,India,Doklam Standoff,Sovereignty dispute,0,-0.3992131229365054
GDELT,v3,India,Doklam Standoff,Sovereignty dispute,1,-0.7857153868346489
GDELT,v3,India,Doklam Standoff,Sovereignty dispute,3,-0.14378375159098716
GDELT,v3,India,Doklam Standoff,Sovereignty dispute,6,0.4805099703896232
GDELT,v3,India,Doklam Standoff,Sovereignty dispute,12,0.5097526118451579
GDELT,v3,India,Doklam Standoff Disengagement,Military / security cooperation,0,-0.1995857313994922
GDELT,v3,India,Doklam Standoff Disengagement,Military / security cooperation,1,0.26696201485928994
GDELT,v3,India,Doklam Standoff Disengagement,Military / security cooperation,3,0.8823793032011573
GDELT,v3,India,Doklam Standoff Disengagement,Military / security cooperation,6,0.27414012659787923
GDELT,v3,India,Doklam Standoff Disengagement,Military / security cooperation,12,1.3051922913547847
GDELT,v3,India,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,0,0.2932848032700962
GDELT,v3,India,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,1,0.1698195716995212
GDELT,v3,India,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,3,0.40711237400000194
GDELT,v3,India,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,6,0.6107430373013659
GDELT,v3,India,India revokes Article 370 in Kashmir; China expresses concern,Sovereignty dispute,12,-1.9125496571904073
GDELT,v3,India,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",Tech control / export restriction,0,-0.6800448981560343
GDELT,v3,India,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",Tech control / export restriction,1,-0.3166329113525852
GDELT,v3,India,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",Tech control / export restriction,3,-0.06475103110453673
GDELT,v3,India,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",Tech control / export restriction,6,-0.129430035633197
GDELT,v3,India,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",Tech control / export restriction,12,-0.23322401480582866
GDELT,v3,India,Galwan Valley Clash,Sovereignty dispute,0,-0.6800448981560343
GDELT,v3,India,Galwan Valley Clash,Sovereignty dispute,1,-0.3166329113525852
GDELT,v3,India,Galwan Valley Clash,Sovereignty dispute,3,-0.06475103110453673
GDELT,v3,India,Galwan Valley Clash,Sovereignty dispute,6,-0.129430035633197
GDELT,v3,India,Galwan Valley Clash,Sovereignty dispute,12,-0.23322401480582866
GDELT,v3,India,Pangong Tso disengagement agreement,Military / security cooperation,0,0.8561472878470164
GDELT,v3,India,Pangong Tso disengagement agreement,Military / security cooperation,1,0.15377818597030823
GDELT,v3,India,Pangong Tso disengagement agreement,Military / security cooperation,3,1.6485648645945876
GDELT,v3,India,Pangong Tso disengagement agreement,Military / security cooperation,6,0.4112276451090153
GDELT,v3,India,Pangong Tso disengagement agreement,Military / security cooperation,12,-0.3655252771567772
GDELT,v3,India,India-China patrolling agreement (Depsang/Demchok),Military / security cooperation,0,0.35250333974102555
GDELT,v3,India,India-China patrolling agreement (Depsang/Demchok),Military / security cooperation,1,0.5526410836277109
GDELT,v3,India,India-China patrolling agreement (Depsang/Demchok),Military / security cooperation,3,1.2117751816182085
GDELT,v3,India,India-China patrolling agreement (Depsang/Demchok),Military / security cooperation,6,0.4363522385214613
GDELT,v3,India,India-China patrolling agreement (Depsang/Demchok),Military / security cooperation,12,1.2313684828980167
GDELT,v3,Indonesia,Strategic Partnership,Strategic partnership upgrade,0,0.13222968226231213
GDELT,v3,Indonesia,Strategic Partnership,Strategic partnership upgrade,1,0.7349835260556719
GDELT,v3,Indonesia,Strategic Partnership,Strategic partnership upgrade,3,0.7699437344232642
GDELT,v3,Indonesia,Strategic Partnership,Strategic partnership upgrade,6,0.24681165900266955
