Partner,Index_Type,YearMonth,Index_Value
Australia,CHN->Partner,2018-11,0.8974922951157289
Australia,CHN->Partner,2018-12,0.5574364314542564
Australia,CHN->Partner,2019-01,-0.08451818969304803
Australia,CHN->Partner,2019-02,-0.3688638250383516
Australia,CHN->Partner,2019-03,0.28721590134643904
Australia,CHN->Partner,2019-04,-0.21899177928375124
Australia,CHN->Partner,2019-05,0.7261621087161867
Australia,CHN->Partner,2019-06,0.08285918027595152
Australia,CHN->Partner,2019-07,-0.02416295558728443
Australia,CHN->Partner,2019-08,-1.324913316571875
Australia,CHN->Partner,2019-09,0.01440791507790884
Australia,CHN->Partner,2019-10,-0.1537430962459556
Australia,CHN->Partner,2019-11,-0.24333393294280903
Australia,CHN->Partner,2019-12,0.0036375377738924186
Australia,CHN->Partner,2020-01,0.7053142691894454
Australia,CHN->Partner,2020-02,-0.07069514955185952
Australia,CHN->Partner,2020-03,0.4317980579410161
Australia,CHN->Partner,2020-04,-1.0640091439214352
Australia,CHN->Partner,2020-05,-1.2830032319778724
Australia,CHN->Partner,2020-06,-1.584329504360019
Australia,CHN->Partner,2020-07,-1.4525891531043964
Australia,CHN->Partner,2020-08,-0.4421258818715508
Australia,CHN->Partner,2020-09,-1.7603572199110644
Australia,CHN->Partner,2020-10,-0.7904193292075927
Australia,CHN->Partner,2020-11,-0.47987229731882763
Australia,CHN->Partner,2020-12,-1.572594134652066
Australia,CHN->Partner,2021-01,-1.1518512706794244
Australia,CHN->Partner,2021-02,0.13441968279974148
Australia,CHN->Partner,2021-03,-0.4599814435126177
Australia,CHN->Partner,2021-04,-0.8236003423280476
Australia,CHN->Partner,2021-05,-1.21815624460708
Australia,CHN->Partner,2021-06,-1.1397036730315282
Australia,CHN->Partner,2021-07,-0.859275555260977
Australia,CHN->Partner,2021-08,-0.6967777821064818
Australia,CHN->Partner,2021-09,-1.3250893376122104
Australia,CHN->Partner,2021-10,-1.046142329004331
Australia,CHN->Partner,2021-11,-0.7216676290073121
Australia,CHN->Partner,2021-12,-0.6340440191211254
Australia,CHN->Partner,2022-01,0.591927887544017
Australia,CHN->Partner,2022-02,-0.5678094368599407
Australia,CHN->Partner,2022-03,-0.19110248590602197
Australia,CHN->Partner,2022-04,-1.1130953969185722
Australia,CHN->Partner,2022-05,0.13545546166626465
Australia,CHN->Partner,2022-06,-0.039196036713482485
Australia,CHN->Partner,2022-07,0.3589330949231684
Australia,CHN->Partner,2022-08,0.38012162009873585
Australia,CHN->Partner,2022-09,1.0717480349472996
Australia,CHN->Partner,2022-10,0.4056203628281523
Australia,CHN->Partner,2022-11,1.1057903716903184
Australia,CHN->Partner,2022-12,0.9334652648164354
Australia,CHN->Partner,2023-01,0.5777217932834944
Australia,CHN->Partner,2023-02,0.6219345544451578
Australia,CHN->Partner,2023-03,-0.023521764275695745
Australia,CHN->Partner,2023-04,-0.2237011157683444
Australia,CHN->Partner,2023-05,0.1598304534609074
Australia,CHN->Partner,2023-06,0.35173250977856796
Australia,CHN->Partner,2023-07,0.46994661866465925
Australia,CHN->Partner,2023-08,0.4509226566491904
Australia,CHN->Partner,2023-09,0.8691174427033648
Australia,CHN->Partner,2023-10,0.48105547407010363
Australia,CHN->Partner,2023-11,-0.1620358643822435
Australia,CHN->Partner,2023-12,0.094208596127622
Australia,CHN->Partner,2024-01,0.8366220011543479
Australia,CHN->Partner,2024-02,0.06129339853363902
Australia,CHN->Partner,2024-03,1.0493323681210356
