h,estimate,se,pvalue,n,n_country,window_id,db,trade,pol_var
2,0.000197151837294919,0.00274509150774163,0.94274534025444,1329,23,2,GDELT,Trade_Exports,Pol_Agg
3,-0.00140597144136494,0.00176274413547326,0.425100438413753,1329,23,2,GDELT,Trade_Exports,Pol_Agg
4,-0.000406810069543769,0.00183907722632397,0.824934089864833,1329,23,2,GDELT,Trade_Exports,Pol_Agg
5,-0.0027667496179204,0.0018049196971214,0.125302105034421,1329,23,2,GDELT,Trade_Exports,Pol_Agg
6,-0.00217872808061471,0.00238844218015034,0.361665399901475,1329,23,2,GDELT,Trade_Exports,Pol_Agg
0,0.00171166011436471,0.00296143918892137,0.563275914121215,1329,23,2,GDELT,Trade_Exports,Pol_CHN_Partner
1,0.000875140458135341,0.00285063928677256,0.758844921669899,1329,23,2,GDELT,Trade_Exports,Pol_CHN_Partner
2,-0.00146792054463336,0.0016636592625205,0.377590556884341,1329,23,2,GDELT,Trade_Exports,Pol_CHN_Partner
3,-0.000508017329299724,0.001518871253557,0.738024696127755,1329,23,2,GDELT,Trade_Exports,Pol_CHN_Partner
4,-0.0012628526025325,0.00170016906834999,0.457614522006757,1329,23,2,GDELT,Trade_Exports,Pol_CHN_Partner
5,-0.00348864385494079,0.00190745294350481,0.0674064867370892,1329,23,2,GDELT,Trade_Exports,Pol_CHN_Partner
6,-0.00283643754978395,0.0031105120729931,0.361827862548471,1329,23,2,GDELT,Trade_Exports,Pol_CHN_Partner
0,-0.00111011136698243,0.00306346198404619,0.717074421207963,1329,23,2,GDELT,Trade_Exports,Pol_Partner_CHN
1,-0.000363667265584469,0.00216443541264179,0.86656797117371,1329,23,2,GDELT,Trade_Exports,Pol_Partner_CHN
2,0.00114997223636047,0.00238102089965781,0.629113884706909,1329,23,2,GDELT,Trade_Exports,Pol_Partner_CHN
3,-0.00140044526642517,0.00166081273950813,0.399100449454494,1329,23,2,GDELT,Trade_Exports,Pol_Partner_CHN
4,0.000113960412990828,0.00205300184308536,0.955732830559696,1329,23,2,GDELT,Trade_Exports,Pol_Partner_CHN
5,-0.000975139469642557,0.00219562647006,0.656949952647976,1329,23,2,GDELT,Trade_Exports,Pol_Partner_CHN
6,-0.000930719352465622,0.00225130815616659,0.679304281489655,1329,23,2,GDELT,Trade_Exports,Pol_Partner_CHN
0,0.00114620034758665,0.00424333659775776,0.787069700834002,1329,23,2,GDELT,Trade_Imports,Pol_Agg
1,0.000784385017671362,0.00382546224572925,0.837538373822653,1329,23,2,GDELT,Trade_Imports,Pol_Agg
2,0.00192306279023915,0.00316881088374515,0.543935821196238,1329,23,2,GDELT,Trade_Imports,Pol_Agg
3,8.17226338101166e-05,0.00269708754988523,0.975827536051295,1329,23,2,GDELT,Trade_Imports,Pol_Agg
4,0.00299930716061979,0.00222440808762182,0.177542005386761,1329,23,2,GDELT,Trade_Imports,Pol_Agg
5,0.0026373032732152,0.00256440772739703,0.303749539982917,1329,23,2,GDELT,Trade_Imports,Pol_Agg
6,-0.000519700858887708,0.00242442578947684,0.830266027542633,1329,23,2,GDELT,Trade_Imports,Pol_Agg
0,-0.000927232790576053,0.00505204879728925,0.854377480393903,1329,23,2,GDELT,Trade_Imports,Pol_CHN_Partner
1,-0.00156823581662118,0.00417651195957052,0.707296555570181,1329,23,2,GDELT,Trade_Imports,Pol_CHN_Partner
2,0.00132048535100243,0.00383285164011088,0.730456963725585,1329,23,2,GDELT,Trade_Imports,Pol_CHN_Partner
3,-0.00165970182603384,0.0028488499375637,0.560171621842576,1329,23,2,GDELT,Trade_Imports,Pol_CHN_Partner
4,0.0026702026354866,0.00253207803415621,0.291631227766056,1329,23,2,GDELT,Trade_Imports,Pol_CHN_Partner
5,0.00304610684147651,0.00334202864865723,0.362055981970432,1329,23,2,GDELT,Trade_Imports,Pol_CHN_Partner
6,0.00397089858093159,0.00218721788524087,0.0694467893553056,1329,23,2,GDELT,Trade_Imports,Pol_CHN_Partner
0,0.00272049976897319,0.00281508573376555,0.333843901345527,1329,23,2,GDELT,Trade_Imports,Pol_Partner_CHN
1,0.00272285716019639,0.00260079477832098,0.295130608122819,1329,23,2,GDELT,Trade_Imports,Pol_Partner_CHN
2,0.00312127545934083,0.00217863111186684,0.15195006380302,1329,23,2,GDELT,Trade_Imports,Pol_Partner_CHN
3,0.00331431821499365,0.00233577237714122,0.155916839087487,1329,23,2,GDELT,Trade_Imports,Pol_Partner_CHN
4,0.00406050802981164,0.00229100744129742,0.076333507985036,1329,23,2,GDELT,Trade_Imports,Pol_Partner_CHN
5,0.00450980987098649,0.00184660902738312,0.0145975903208129,1329,23,2,GDELT,Trade_Imports,Pol_Partner_CHN
6,-0.00174000249411801,0.00306635321370138,0.570408407352178,1329,23,2,GDELT,Trade_Imports,Pol_Partner_CHN
0,-0.00272767704171554,0.00199695585919781,0.171964845644801,1329,23,2,ICEWS,Trade_Total,Pol_Agg
1,-0.00192791651323056,0.00192024582630501,0.315381198114933,1329,23,2,ICEWS,Trade_Total,Pol_Agg
2,-0.000641463249989694,0.00169748452911686,0.705511952012254,1329,23,2,ICEWS,Trade_Total,Pol_Agg
3,-0.00381809129971591,0.00118617597263715,0.00128717610255154,1329,23,2,ICEWS,Trade_Total,Pol_Agg
4,-0.00346119416702258,0.00211674204541009,0.102017268975284,1329,23,2,ICEWS,Trade_Total,Pol_Agg
5,0.000771978458562857,0.00291079196284722,0.790845754051647,1329,23,2,ICEWS,Trade_Total,Pol_Agg
6,0.00179422071384405,0.00159447483359452,0.26047303942635,1329,23,2,ICEWS,Trade_Total,Pol_Agg
0,-0.00236407463118248,0.00223812996219813,0.29084383796387,1329,23,2,ICEWS,Trade_Total,Pol_CHN_Partner
1,-0.00214915132988862,0.00185924071656784,0.247709964626715,1329,23,2,ICEWS,Trade_Total,Pol_CHN_Partner
2,-0.0015969585415784,0.00179975036755107,0.37490543095232,1329,23,2,ICEWS,Trade_Total,Pol_CHN_Partner
3,-0.00179678538611686,0.00128245525706504,0.16119878417783,1329,23,2,ICEWS,Trade_Total,Pol_CHN_Partner
4,-0.00194573839976755,0.00149754461665429,0.193845878435963,1329,23,2,ICEWS,Trade_Total,Pol_CHN_Partner
5,0.00237241411367497,0.00263041487553522,0.367101319435897,1329,23,2,ICEWS,Trade_Total,Pol_CHN_Partner
6,0.00323558982938065,0.00184173903857032,0.0789498048016562,1329,23,2,ICEWS,Trade_Total,Pol_CHN_Partner
0,-0.00371847186296936,0.00140343852124735,0.00806005187334026,1329,23,2,ICEWS,Trade_Total,Pol_Partner_CHN
1,-0.00118611193994061,0.00188077002506193,0.528267895002379,1329,23,2,ICEWS,Trade_Total,Pol_Partner_CHN
2,0.00102293077280601,0.00169328419619081,0.545770175019805,1329,23,2,ICEWS,Trade_Total,Pol_Partner_CHN
3,-0.00394296292908946,0.00196095565537482,0.0443534141099173,1329,23,2,ICEWS,Trade_Total,Pol_Partner_CHN
4,-0.00441550263219491,0.00202436339403698,0.0291700439911058,1329,23,2,ICEWS,Trade_Total,Pol_Partner_CHN
5,-0.000470883331917776,0.00228143163404999,0.836479894138207,1329,23,2,ICEWS,Trade_Total,Pol_Partner_CHN
6,0.00114748043360848,0.00161737511312105,0.478032358647781,1329,23,2,ICEWS,Trade_Total,Pol_Partner_CHN
0,-0.00511836616664627,0.0018908064714261,0.00678993358752937,1329,23,2,ICEWS,Trade_Exports,Pol_Agg
1,-0.00304776676569986,0.00246250314850395,0.215838372866116,1329,23,2,ICEWS,Trade_Exports,Pol_Agg
2,-0.00281297165458631,0.00192285007653472,0.14348986550256,1329,23,2,ICEWS,Trade_Exports,Pol_Agg
3,-0.00398229783905754,0.00228915901498029,0.08192338303951,1329,23,2,ICEWS,Trade_Exports,Pol_Agg
4,-0.00469054958381268,0.00319438196501689,0.142002476446348,1329,23,2,ICEWS,Trade_Exports,Pol_Agg
5,-0.00109131991319611,0.00398570572996926,0.784231828553506,1329,23,2,ICEWS,Trade_Exports,Pol_Agg
6,0.000656966641054362,0.00250766076387248,0.793333887248439,1329,23,2,ICEWS,Trade_Exports,Pol_Agg
0,-0.00493667203592011,0.00232601057252402,0.0338060669679774,1329,23,2,ICEWS,Trade_Exports,Pol_CHN_Partner
1,-0.0034277445222272,0.0016879327820198,0.0422818631726982,1329,23,2,ICEWS,Trade_Exports,Pol_CHN_Partner
2,-0.00288301184563778,0.00165390681899774,0.0813069759394532,1329,23,2,ICEWS,Trade_Exports,Pol_CHN_Partner
3,-0.00249820379243522,0.00132660925660973,0.0596800866551945,1329,23,2,ICEWS,Trade_Exports,Pol_CHN_Partner
4,-0.00408196665156268,0.00196322344032222,0.0375974519561888,1329,23,2,ICEWS,Trade_Exports,Pol_CHN_Partner
5,0.000884612733312295,0.00314978262690905,0.778826357136179,1329,23,2,ICEWS,Trade_Exports,Pol_CHN_Partner
6,0.00203530186968594,0.00200451427826817,0.309934668530337,1329,23,2,ICEWS,Trade_Exports,Pol_CHN_Partner
0,-0.00731904625824966,0.00191761665222387,0.000135225942211229,1329,23,2,ICEWS,Trade_Exports,Pol_Partner_CHN
1,-0.00265531300988448,0.00291530763389603,0.362391576532039,1329,23,2,ICEWS,Trade_Exports,Pol_Partner_CHN
2,-0.00192173475533075,0.00254811074334066,0.45074100503529,1329,23,2,ICEWS,Trade_Exports,Pol_Partner_CHN
3,-0.00492776142923589,0.00313421451189197,0.115893126493469,1329,23,2,ICEWS,Trade_Exports,Pol_Partner_CHN
4,-0.00592267636232559,0.00303950951818067,0.0513476116715499,1329,23,2,ICEWS,Trade_Exports,Pol_Partner_CHN
5,-0.00340426546708848,0.00284633392379188,0.231689691130587,1329,23,2,ICEWS,Trade_Exports,Pol_Partner_CHN
6,-0.000868283492877558,0.0025135834891451,0.729766237983981,1329,23,2,ICEWS,Trade_Exports,Pol_Partner_CHN
0,0.00213683416026701,0.00244038946687165,0.381241031105509,1329,23,2,ICEWS,Trade_Imports,Pol_Agg
1,0.00313783845627017,0.0023521829394525,0.182200176162103,1329,23,2,ICEWS,Trade_Imports,Pol_Agg
2,0.00534111302735496,0.00264149392639203,0.0431758704897646,1329,23,2,ICEWS,Trade_Imports,Pol_Agg
3,-0.000560752451773187,0.00201673080982847,0.780973805657124,1329,23,2,ICEWS,Trade_Imports,Pol_Agg
4,-0.000741837533753348,0.00256064970687,0.772040583183604,1329,23,2,ICEWS,Trade_Imports,Pol_Agg
5,0.0049188238664551,0.00336908525316401,0.144293386163445,1329,23,2,ICEWS,Trade_Imports,Pol_Agg
6,0.00531960175528265,0.00241036289401123,0.0273160637378766,1329,23,2,ICEWS,Trade_Imports,Pol_Agg
0,0.00218057794325998,0.00274779886690965,0.427444277841671,1329,23,2,ICEWS,Trade_Imports,Pol_CHN_Partner
1,0.00216682705866592,0.00243228879484863,0.373004664872275,1329,23,2,ICEWS,Trade_Imports,Pol_CHN_Partner
2,0.00178058219515036,0.00224526021880803,0.427754250667168,1329,23,2,ICEWS,Trade_Imports,Pol_CHN_Partner
3,0.00238900383310007,0.00185674358199618,0.198211668465368,1329,23,2,ICEWS,Trade_Imports,Pol_CHN_Partner
4,0.00116569000174092,0.00326927344678687,0.721421716759714,1329,23,2,ICEWS,Trade_Imports,Pol_CHN_Partner
5,0.00606942496384499,0.00339996647772545,0.0742381912397224,1329,23,2,ICEWS,Trade_Imports,Pol_CHN_Partner
6,0.00670178785710488,0.00299439183152871,0.0252136746627656,1329,23,2,ICEWS,Trade_Imports,Pol_CHN_Partner
0,0.00122382966243612,0.00210874500747548,0.561672381982201,1329,23,2,ICEWS,Trade_Imports,Pol_Partner_CHN
1,0.00269925007928818,0.00239904569323283,0.260531866673891,1329,23,2,ICEWS,Trade_Imports,Pol_Partner_CHN
2,0.00715143912438716,0.00250591774986749,0.00431969483757253,1329,23,2,ICEWS,Trade_Imports,Pol_Partner_CHN
3,-0.00105690500436212,0.00228396136007177,0.643542982704656,1329,23,2,ICEWS,Trade_Imports,Pol_Partner_CHN
4,-0.00133438194119251,0.00264133232707138,0.613423462163822,1329,23,2,ICEWS,Trade_Imports,Pol_Partner_CHN
5,0.00401908822685382,0.00358257452402024,0.261928953345676,1329,23,2,ICEWS,Trade_Imports,Pol_Partner_CHN
6,0.0042484232482274,0.00219056638819892,0.0524504957611923,1329,23,2,ICEWS,Trade_Imports,Pol_Partner_CHN
0,-0.000312587656855061,0.001322561836551,0.813160993486657,1329,23,2,Phoenix,Trade_Total,Pol_Agg
1,0.000187842971677804,0.00136614033922484,0.890636359300962,1329,23,2,Phoenix,Trade_Total,Pol_Agg
2,0.00102519676796532,0.00101567528776429,0.312795047921734,1329,23,2,Phoenix,Trade_Total,Pol_Agg
3,-0.00123755483892966,0.000850250687636063,0.145526021822933,1329,23,2,Phoenix,Trade_Total,Pol_Agg
4,-0.00235125533475341,0.00116399248776781,0.0433842332749033,1329,23,2,Phoenix,Trade_Total,Pol_Agg
5,0.00202610554356886,0.00110931304739725,0.06778240743264,1329,23,2,Phoenix,Trade_Total,Pol_Agg
6,0.00132909628146386,0.0011703931008717,0.256124768691804,1329,23,2,Phoenix,Trade_Total,Pol_Agg
0,0.00173277431570332,0.00151081115093997,0.251416111207982,1329,23,2,Phoenix,Trade_Total,Pol_CHN_Partner
1,9.56130551311021e-05,0.00115746155442867,0.93416497731359,1329,23,2,Phoenix,Trade_Total,Pol_CHN_Partner
2,0.000859329267735951,0.00118002123507267,0.466471557602843,1329,23,2,Phoenix,Trade_Total,Pol_CHN_Partner
3,-0.000872174567070872,0.000871016963448806,0.316667764805483,1329,23,2,Phoenix,Trade_Total,Pol_CHN_Partner
4,-0.0019311826471475,0.00120405273891247,0.108735646559439,1329,23,2,Phoenix,Trade_Total,Pol_CHN_Partner
5,0.00147507635535525,0.00126523744238522,0.2436753266362,1329,23,2,Phoenix,Trade_Total,Pol_CHN_Partner
6,0.000732331987712578,0.00149212139980244,0.62356847668608,1329,23,2,Phoenix,Trade_Total,Pol_CHN_Partner
0,-0.000827457102364103,0.000994768253275727,0.405516810494237,1304,23,2,Phoenix,Trade_Total,Pol_Partner_CHN
1,-0.000145301602422529,0.00104583220906732,0.889502340953898,1304,23,2,Phoenix,Trade_Total,Pol_Partner_CHN
2,-2.24915788574647e-05,0.000904692921134918,0.980165827921769,1304,23,2,Phoenix,Trade_Total,Pol_Partner_CHN
3,-0.000732408641514194,0.00126282478567584,0.561930496226139,1304,23,2,Phoenix,Trade_Total,Pol_Partner_CHN
4,-0.00268166479386068,0.00131172377146307,0.0409157995448915,1304,23,2,Phoenix,Trade_Total,Pol_Partner_CHN
5,0.000685067213486345,0.000832196469195676,0.410392164531289,1304,23,2,Phoenix,Trade_Total,Pol_Partner_CHN
6,6.80945310921645e-05,0.00127267726388171,0.957329588197186,1304,23,2,Phoenix,Trade_Total,Pol_Partner_CHN
0,-0.00279726278566567,0.00150582966652122,0.0632226678570356,1329,23,2,Phoenix,Trade_Exports,Pol_Agg
1,-0.000945882978562678,0.00150106438167208,0.528602002098818,1329,23,2,Phoenix,Trade_Exports,Pol_Agg
2,0.000286687509335079,0.00122189827418689,0.814500041034632,1329,23,2,Phoenix,Trade_Exports,Pol_Agg
3,-0.00265052798380736,0.0014349869484495,0.0647363251244271,1329,23,2,Phoenix,Trade_Exports,Pol_Agg
4,-0.00288899817364823,0.0016363462290594,0.0774768040094015,1329,23,2,Phoenix,Trade_Exports,Pol_Agg
5,0.000591907814272633,0.00128573918663835,0.645255093404349,1329,23,2,Phoenix,Trade_Exports,Pol_Agg
6,-0.000286595603668767,0.00180501136446208,0.873843996581019,1329,23,2,Phoenix,Trade_Exports,Pol_Agg
0,-0.000142346573077536,0.00158366333609323,0.928379105908721,1329,23,2,Phoenix,Trade_Exports,Pol_CHN_Partner
1,-0.00115441587709769,0.00149583333957525,0.440259937573897,1329,23,2,Phoenix,Trade_Exports,Pol_CHN_Partner
2,5.32743923470818e-05,0.00160057478936727,0.973447683842726,1329,23,2,Phoenix,Trade_Exports,Pol_CHN_Partner
3,-0.00222677445679582,0.0011340023642835,0.0495716449995666,1329,23,2,Phoenix,Trade_Exports,Pol_CHN_Partner
4,-0.00167448170623419,0.00123535805618216,0.175270200283079,1329,23,2,Phoenix,Trade_Exports,Pol_CHN_Partner
5,0.000628437123557865,0.0016559038056608,0.704306906483793,1329,23,2,Phoenix,Trade_Exports,Pol_CHN_Partner
6,-8.78834898040411e-05,0.00227362909572975,0.969166728815146,1329,23,2,Phoenix,Trade_Exports,Pol_CHN_Partner
0,-0.00182614429496231,0.00150984758302466,0.22647497060262,1304,23,2,Phoenix,Trade_Exports,Pol_Partner_CHN
1,-0.000515728767806835,0.00117346134688481,0.660303908498848,1304,23,2,Phoenix,Trade_Exports,Pol_Partner_CHN
2,-0.00117634882459217,0.00126478232911387,0.352329634062946,1304,23,2,Phoenix,Trade_Exports,Pol_Partner_CHN
3,-0.00178498485509644,0.00168093614605945,0.288281419589749,1304,23,2,Phoenix,Trade_Exports,Pol_Partner_CHN
4,-0.00354111494397564,0.00154275752483981,0.021715061677387,1304,23,2,Phoenix,Trade_Exports,Pol_Partner_CHN
5,-0.000850015936856779,0.000963936592014988,0.377875629323314,1304,23,2,Phoenix,Trade_Exports,Pol_Partner_CHN
6,-0.00102941195004495,0.00142813672372411,0.471027835996876,1304,23,2,Phoenix,Trade_Exports,Pol_Partner_CHN
0,0.00467605452631916,0.00180079580757498,0.00941350393536351,1329,23,2,Phoenix,Trade_Imports,Pol_Agg
1,0.0025179142432317,0.00181138385106078,0.164513674508951,1329,23,2,Phoenix,Trade_Imports,Pol_Agg
2,0.00189035682004892,0.00160691375846944,0.239439179357748,1329,23,2,Phoenix,Trade_Imports,Pol_Agg
3,-5.65739874174048e-05,0.00107039178260725,0.957848607896376,1329,23,2,Phoenix,Trade_Imports,Pol_Agg
4,-0.00245743829003585,0.00185716807085558,0.185762879249222,1329,23,2,Phoenix,Trade_Imports,Pol_Agg
5,0.00263829233875836,0.00166724267627742,0.113551781264149,1329,23,2,Phoenix,Trade_Imports,Pol_Agg
6,0.0014989872784038,0.00162884786627626,0.357429291810582,1329,23,2,Phoenix,Trade_Imports,Pol_Agg
0,0.0058197965816003,0.00200760947532718,0.0037451150602075,1329,23,2,Phoenix,Trade_Imports,Pol_CHN_Partner
1,0.00204377679737968,0.00131503717702055,0.120146506714411,1329,23,2,Phoenix,Trade_Imports,Pol_CHN_Partner
2,0.00185817924970234,0.00204897040985079,0.364467944673372,1329,23,2,Phoenix,Trade_Imports,Pol_CHN_Partner
3,0.000309047579130579,0.00117100895412319,0.791844922787899,1329,23,2,Phoenix,Trade_Imports,Pol_CHN_Partner
4,-0.00236386874162004,0.00217822069628374,0.277820146738852,1329,23,2,Phoenix,Trade_Imports,Pol_CHN_Partner
5,0.00209707007683089,0.00147049365171638,0.153839659340033,1329,23,2,Phoenix,Trade_Imports,Pol_CHN_Partner
6,9.50893646328346e-05,0.00204331927671076,0.96288247229365,1329,23,2,Phoenix,Trade_Imports,Pol_CHN_Partner
0,0.00197448216307298,0.00188141103281568,0.293962411522906,1304,23,2,Phoenix,Trade_Imports,Pol_Partner_CHN
1,0.00156098203140926,0.00163865260491264,0.340792294709121,1304,23,2,Phoenix,Trade_Imports,Pol_Partner_CHN
2,0.00128829022337523,0.00150686353555805,0.392579841287112,1304,23,2,Phoenix,Trade_Imports,Pol_Partner_CHN
3,0.000600262437272073,0.00142688978022483,0.673989563558882,1304,23,2,Phoenix,Trade_Imports,Pol_Partner_CHN
4,-0.00165872988052409,0.00197926601271913,0.402000920567483,1304,23,2,Phoenix,Trade_Imports,Pol_Partner_CHN
5,0.00243913164173404,0.00161380639621602,0.130682679413755,1304,23,2,Phoenix,Trade_Imports,Pol_Partner_CHN
6,0.000766860956048355,0.00176901412396602,0.664654303319618,1304,23,2,Phoenix,Trade_Imports,Pol_Partner_CHN
0,0.00377321682682141,0.0106262706321541,0.722526793530841,639,11,2,Tsinghua,Trade_Total,Pol_Agg
1,0.0105571115610947,0.0157804358220809,0.503495478119596,639,11,2,Tsinghua,Trade_Total,Pol_Agg
2,0.00398888500575005,0.0129301189570572,0.757705236018753,639,11,2,Tsinghua,Trade_Total,Pol_Agg
3,-0.0317845220270377,0.0131503463365018,0.0156485760002593,639,11,2,Tsinghua,Trade_Total,Pol_Agg
4,-0.0116104568275674,0.0128437997818839,0.366009363058047,639,11,2,Tsinghua,Trade_Total,Pol_Agg
5,0.069996451974594,0.0229099765404934,0.00224848570813736,639,11,2,Tsinghua,Trade_Total,Pol_Agg
6,-0.0204708536239863,0.0133061956806267,0.123939783996663,639,11,2,Tsinghua,Trade_Total,Pol_Agg
0,-0.0204927867406421,0.0224835986416946,0.362055724490107,639,11,2,Tsinghua,Trade_Exports,Pol_Agg
1,0.0288644519419039,0.0247936119975774,0.24434740115997,639,11,2,Tsinghua,Trade_Exports,Pol_Agg
2,-0.0142195742816571,0.0112661274723178,0.206893810774453,639,11,2,Tsinghua,Trade_Exports,Pol_Agg
3,-0.0163553914899233,0.0191042822307226,0.391936230591661,639,11,2,Tsinghua,Trade_Exports,Pol_Agg
4,0.0174448995097077,0.0143989577126813,0.225688878951305,639,11,2,Tsinghua,Trade_Exports,Pol_Agg
5,0.049003426947791,0.0175279374789806,0.00517822180656864,639,11,2,Tsinghua,Trade_Exports,Pol_Agg
6,-0.0238281187295919,0.0143669539612022,0.0972092099281411,639,11,2,Tsinghua,Trade_Exports,Pol_Agg
0,0.0236901718529049,0.0183834753792952,0.197513997268492,639,11,2,Tsinghua,Trade_Imports,Pol_Agg
1,0.00414603588929377,0.0343471843688609,0.903921031770844,639,11,2,Tsinghua,Trade_Imports,Pol_Agg
2,0.0264327478932727,0.0241784135318034,0.274289544719664,639,11,2,Tsinghua,Trade_Imports,Pol_Agg
3,-0.0427353774356351,0.0276992362468729,0.12287058477324,639,11,2,Tsinghua,Trade_Imports,Pol_Agg
4,-0.0191536015926252,0.0260713986256619,0.462546870088666,639,11,2,Tsinghua,Trade_Imports,Pol_Agg
5,0.0780759265459246,0.0446998225403686,0.0806942573383729,639,11,2,Tsinghua,Trade_Imports,Pol_Agg
6,-0.0554104073356231,0.0234391310690466,0.0180781849086503,639,11,2,Tsinghua,Trade_Imports,Pol_Agg
0,-0.004254927239429,0.00257800327773561,0.0988460381115082,1353,23,3,GDELT,Trade_Total,Pol_Agg
1,-0.00499341819172421,0.00303409614365589,0.0998115431015793,1353,23,3,GDELT,Trade_Total,Pol_Agg
2,-0.00293933859269854,0.00285071640415275,0.302499699841569,1353,23,3,GDELT,Trade_Total,Pol_Agg
3,-0.00389668038004793,0.0026986659319778,0.148759117072314,1353,23,3,GDELT,Trade_Total,Pol_Agg
4,-0.00256383347839607,0.00269130414404934,0.340774480796892,1353,23,3,GDELT,Trade_Total,Pol_Agg
5,-0.00347637180502634,0.00262345213336287,0.185133513422044,1353,23,3,GDELT,Trade_Total,Pol_Agg
6,-0.00323071160483368,0.00232920296736136,0.165427743639871,1353,23,3,GDELT,Trade_Total,Pol_Agg
0,-0.00122528726004262,0.00338373024284235,0.717268792784128,1353,23,3,GDELT,Trade_Total,Pol_CHN_Partner
1,-0.00248164042268322,0.00306867093603794,0.418686558867146,1353,23,3,GDELT,Trade_Total,Pol_CHN_Partner
2,-0.00273452529446203,0.00325658054941721,0.401080987026154,1353,23,3,GDELT,Trade_Total,Pol_CHN_Partner
3,-0.00316200919402226,0.0021685845374634,0.144813479587256,1353,23,3,GDELT,Trade_Total,Pol_CHN_Partner
4,-0.00316745920744788,0.00274846997596894,0.249138448731593,1353,23,3,GDELT,Trade_Total,Pol_CHN_Partner
5,-0.00522997283731828,0.0033039669650079,0.11343573599814,1353,23,3,GDELT,Trade_Total,Pol_CHN_Partner
6,-0.00451524606633808,0.00283910216947268,0.111749591644994,1353,23,3,GDELT,Trade_Total,Pol_CHN_Partner
0,-0.00353423583683001,0.00228427499643059,0.121814438990913,1353,23,3,GDELT,Trade_Total,Pol_Partner_CHN
