window_length,window_id,window_midpoint,db,trade,lag_order,avg_response_lag,immediate_share,peak_lag,sig_lags_count,sum_abs_coef,n,n_country
84,6,2010-07-01,GDELT,Trade_Imports,6,2.5898059863333,0.178624481098814,3,6,0.0944841438875443,1932,23
84,6,2010-07-01,GDELT,Trade_Imports,12,3.68261648839127,0.148774692098636,3,6,0.107828990632849,1932,23
84,6,2010-07-01,ICEWS,Trade_Total,3,1.73697997930318,0.257459227032854,3,2,0.0254034352844293,1932,23
84,6,2010-07-01,ICEWS,Trade_Total,6,2.70709617082696,0.181126389498959,3,4,0.0342946424337423,1932,23
84,6,2010-07-01,ICEWS,Trade_Total,12,4.6214555232805,0.129253201510033,3,3,0.0464240387226743,1932,23
84,6,2010-07-01,ICEWS,Trade_Exports,3,1.46006547931976,0.283334371490428,2,0,0.00461940095005723,1932,23
84,6,2010-07-01,ICEWS,Trade_Exports,6,3.14510570283008,0.159804948276536,2,0,0.00896509630369311,1932,23
84,6,2010-07-01,ICEWS,Trade_Exports,12,6.68788565280614,0.0746137970652844,12,0,0.0181783548190002,1932,23
84,6,2010-07-01,ICEWS,Trade_Imports,3,1.75769602006687,0.232608849742473,3,4,0.0604768551880792,1932,23
84,6,2010-07-01,ICEWS,Trade_Imports,6,3.01478059421995,0.138503977524849,3,7,0.0901662988711355,1932,23
84,6,2010-07-01,ICEWS,Trade_Imports,12,4.64067995435509,0.10324321445689,3,9,0.114998581830976,1932,23
84,6,2010-07-01,Phoenix,Trade_Total,3,1.82546720053303,0.175236017740297,3,1,0.0159088653991801,1932,23
84,6,2010-07-01,Phoenix,Trade_Total,6,2.85754737484362,0.12263710338322,3,1,0.0230965042222614,1932,23
84,6,2010-07-01,Phoenix,Trade_Total,12,6.36355461341278,0.0422577878085917,8,3,0.0441022163384706,1932,23
84,6,2010-07-01,Phoenix,Trade_Exports,3,0.941779030296764,0.455339938685433,0,0,0.0073845943584677,1932,23
84,6,2010-07-01,Phoenix,Trade_Exports,6,3.01049709354346,0.242480238582766,6,0,0.0140547088212242,1932,23
84,6,2010-07-01,Phoenix,Trade_Exports,12,4.97084030142176,0.157707315190907,6,0,0.0218304098190485,1932,23
84,6,2010-07-01,Phoenix,Trade_Imports,3,1.50076794004066,0.307606983283416,0,2,0.0424987026117839,1932,23
84,6,2010-07-01,Phoenix,Trade_Imports,6,2.62358191933898,0.223641879500005,0,3,0.0595715367496298,1932,23
84,6,2010-07-01,Phoenix,Trade_Imports,12,6.1243232328825,0.102985419339698,8,4,0.109449010494988,1932,23
84,6,2010-07-01,Tsinghua,Trade_Total,3,1.63880318850821,0.246487604098169,3,4,0.0306716532007158,924,11
84,6,2010-07-01,Tsinghua,Trade_Total,6,2.52078660997415,0.170151408541234,3,5,0.0424046251579467,924,11
84,6,2010-07-01,Tsinghua,Trade_Total,12,5.37816094920628,0.118762012999627,3,7,0.0677009539943401,924,11
84,6,2010-07-01,Tsinghua,Trade_Exports,3,1.19902235968063,0.346103064706242,0,0,0.0167306868216162,924,11
84,6,2010-07-01,Tsinghua,Trade_Exports,6,2.84443433995472,0.219363134977979,6,1,0.0291094556991354,924,11
84,6,2010-07-01,Tsinghua,Trade_Exports,12,5.61709129505877,0.124147815121066,6,1,0.0510088349509817,924,11
84,6,2010-07-01,Tsinghua,Trade_Imports,3,1.81334667656589,0.205374001083794,3,3,0.0520302661919145,924,11
84,6,2010-07-01,Tsinghua,Trade_Imports,6,3.35542847809907,0.0967859193006821,4,6,0.0954992884585409,924,11
84,6,2010-07-01,Tsinghua,Trade_Imports,12,5.64177489743291,0.0736540910450143,4,9,0.145071065859373,924,11
84,7,2011-07-01,GDELT,Trade_Total,3,1.55389353233023,0.238622028939534,3,0,0.0184593843204036,1932,23
84,7,2011-07-01,GDELT,Trade_Total,6,2.55453952290592,0.169445594030557,4,0,0.0228927059890667,1932,23
84,7,2011-07-01,GDELT,Trade_Total,12,5.92804078074059,0.0800675175456684,7,0,0.0380280333881301,1932,23
84,7,2011-07-01,GDELT,Trade_Exports,3,1.7543932501831,0.201401720587286,3,0,0.0226247234021706,1932,23
84,7,2011-07-01,GDELT,Trade_Exports,6,3.28174886694952,0.119250059164372,6,0,0.0312448659143098,1932,23
84,7,2011-07-01,GDELT,Trade_Exports,12,4.43790093748977,0.0947686974502025,6,1,0.0364515072003613,1932,23
84,7,2011-07-01,GDELT,Trade_Imports,3,1.62164871029989,0.257710506551526,3,4,0.0708361814317686,1932,23
84,7,2011-07-01,GDELT,Trade_Imports,6,2.90022519495261,0.172882037914466,5,4,0.0907875605355479,1932,23
84,7,2011-07-01,GDELT,Trade_Imports,12,4.8728513419239,0.126989480605283,3,6,0.111274515423906,1932,23
84,7,2011-07-01,ICEWS,Trade_Total,3,1.85549123486961,0.234373042958664,3,1,0.0158452337790601,1932,23
84,7,2011-07-01,ICEWS,Trade_Total,6,3.3114620413384,0.130853747956743,4,0,0.0250144510803098,1932,23
84,7,2011-07-01,ICEWS,Trade_Total,12,6.57450095296983,0.0675116851353883,4,3,0.0419763450303608,1932,23
84,7,2011-07-01,ICEWS,Trade_Exports,3,1.48404829867404,0.190026002428136,1,1,0.0133289483771042,1932,23
84,7,2011-07-01,ICEWS,Trade_Exports,6,2.9417100033109,0.117354411211393,1,1,0.0195785424081331,1932,23
84,7,2011-07-01,ICEWS,Trade_Exports,12,5.21577577773479,0.0776645347552572,1,1,0.0322294669838393,1932,23
84,7,2011-07-01,ICEWS,Trade_Imports,3,1.75391040680361,0.221691297974501,3,3,0.0576206302410013,1932,23
84,7,2011-07-01,ICEWS,Trade_Imports,6,3.20869993101279,0.11927211206516,4,6,0.0897275114077215,1932,23
84,7,2011-07-01,ICEWS,Trade_Imports,12,5.46290460071516,0.0820057184752023,4,11,0.119526558074925,1932,23
84,7,2011-07-01,Phoenix,Trade_Total,3,1.80835414185984,0.327518453489976,3,0,0.00196158227431461,1932,23
84,7,2011-07-01,Phoenix,Trade_Total,6,4.39430573740647,0.101042380923565,6,0,0.006069724350015,1932,23
84,7,2011-07-01,Phoenix,Trade_Total,12,8.14233400679275,0.0500108596924789,12,0,0.0218649443663146,1932,23
84,7,2011-07-01,Phoenix,Trade_Exports,3,1.29613694998224,0.391281124153973,0,0,0.018228195308456,1932,23
84,7,2011-07-01,Phoenix,Trade_Exports,6,2.68702132541548,0.263232395740631,0,0,0.026997451808527,1932,23
84,7,2011-07-01,Phoenix,Trade_Exports,12,3.84721731833961,0.220528183587559,0,0,0.032502818951593,1932,23
84,7,2011-07-01,Phoenix,Trade_Imports,3,1.40369589190814,0.352610127741215,0,1,0.0310851108219208,1932,23
84,7,2011-07-01,Phoenix,Trade_Imports,6,2.14299003955465,0.2793916036357,0,1,0.0393171480205874,1932,23
84,7,2011-07-01,Phoenix,Trade_Imports,12,6.5205782015682,0.123815380441515,11,1,0.078048933633328,1932,23
84,7,2011-07-01,Tsinghua,Trade_Total,3,2.09399432917781,0.108388501781906,3,0,0.0119176571185065,924,11
84,7,2011-07-01,Tsinghua,Trade_Total,6,3.2092026160708,0.0766886372372328,3,0,0.0193543548582038,924,11
84,7,2011-07-01,Tsinghua,Trade_Total,12,7.11586310318943,0.0490713024561245,11,4,0.0551809856545988,924,11
84,7,2011-07-01,Tsinghua,Trade_Exports,3,1.92841220956372,0.0613424344578692,2,0,0.00598189640824448,924,11
84,7,2011-07-01,Tsinghua,Trade_Exports,6,4.55210765634219,0.0330472486195575,6,1,0.030193151575979,924,11
84,7,2011-07-01,Tsinghua,Trade_Exports,12,6.69998036593378,0.0201161151967223,6,2,0.0566429190215423,924,11
84,7,2011-07-01,Tsinghua,Trade_Imports,3,2.20548233127006,0.0511709967964863,3,2,0.0367945041628838,924,11
84,7,2011-07-01,Tsinghua,Trade_Imports,6,3.56402626846032,0.0208723663329122,4,4,0.0719387752067186,924,11
84,7,2011-07-01,Tsinghua,Trade_Imports,12,6.14339466331651,0.0303295141868542,4,7,0.122443380912451,924,11
84,8,2012-07-01,GDELT,Trade_Total,3,1.15748064146211,0.249563190192443,1,0,0.00517823424497762,1941,24
84,8,2012-07-01,GDELT,Trade_Total,6,3.48647927402014,0.117193167830868,6,0,0.0129181242042762,1938,24
84,8,2012-07-01,GDELT,Trade_Total,12,5.2217846277462,0.0872293606453447,6,0,0.01863651561079,1932,23
84,8,2012-07-01,GDELT,Trade_Exports,3,1.7655703971205,0.206291293194951,3,1,0.0332236515348362,1941,24
84,8,2012-07-01,GDELT,Trade_Exports,6,3.48623791161367,0.112756310177654,6,3,0.0483470480095248,1938,24
84,8,2012-07-01,GDELT,Trade_Exports,12,5.72347822807543,0.0673501076461483,6,4,0.0614163816405129,1932,23
84,8,2012-07-01,GDELT,Trade_Imports,3,1.57087183277535,0.279390648574938,3,2,0.0549701678897536,1941,24
84,8,2012-07-01,GDELT,Trade_Imports,6,2.73157100918889,0.198825458061651,0,3,0.069751031940133,1938,24
84,8,2012-07-01,GDELT,Trade_Imports,12,4.50018610970031,0.160083366673449,0,4,0.0823751125474212,1932,23
84,8,2012-07-01,ICEWS,Trade_Total,3,1.86731582911482,0.121484155178245,3,0,0.00310651311826678,1941,24
84,8,2012-07-01,ICEWS,Trade_Total,6,3.59506501169791,0.0648411536977008,4,0,0.00764531875498537,1938,24
84,8,2012-07-01,ICEWS,Trade_Total,12,5.62306762033185,0.0424495789338732,4,0,0.0126290010047698,1932,23
84,8,2012-07-01,ICEWS,Trade_Exports,3,1.5675342065854,0.192898491612316,1,1,0.0219242849060739,1941,24
84,8,2012-07-01,ICEWS,Trade_Exports,6,3.12122321229941,0.117861149146226,6,1,0.0348846126448158,1938,24
84,8,2012-07-01,ICEWS,Trade_Exports,12,6.20701553691993,0.0718515122589484,12,3,0.0537504251435775,1932,23
84,8,2012-07-01,ICEWS,Trade_Imports,3,1.72155089901824,0.231812950657623,3,2,0.0344515742420891,1941,24
84,8,2012-07-01,ICEWS,Trade_Imports,6,2.97734765809801,0.144246351054376,4,4,0.0540043990964451,1938,24
84,8,2012-07-01,ICEWS,Trade_Imports,12,5.50730579207453,0.0980062296443068,12,4,0.0761155244943356,1932,23
84,8,2012-07-01,Phoenix,Trade_Total,3,1.05713673408094,0.316424479763557,1,0,0.00767019492644898,1941,24
84,8,2012-07-01,Phoenix,Trade_Total,6,3.43625154102567,0.135867079571784,6,0,0.0176254138054171,1938,24
84,8,2012-07-01,Phoenix,Trade_Total,12,5.281861223613,0.092441346686428,6,1,0.0247595760910118,1932,23
84,8,2012-07-01,Phoenix,Trade_Exports,3,0.952326573597076,0.428870054107709,0,3,0.0213562187653594,1941,24
84,8,2012-07-01,Phoenix,Trade_Exports,6,2.55627434899619,0.258964418220333,0,4,0.0354591847440963,1938,24
84,8,2012-07-01,Phoenix,Trade_Exports,12,5.04286038528449,0.174588170792694,0,5,0.05162158432566,1932,23
84,8,2012-07-01,Phoenix,Trade_Imports,3,0.993633535218065,0.524084805297614,0,1,0.0179308954559381,1941,24
84,8,2012-07-01,Phoenix,Trade_Imports,6,2.47041078404477,0.355208665231687,0,1,0.0266252837763097,1938,24
84,8,2012-07-01,Phoenix,Trade_Imports,12,6.29830974841648,0.198018611830562,11,2,0.0467774877449132,1932,23
84,8,2012-07-01,Tsinghua,Trade_Total,3,2.14550313759047,0.201835668395386,3,0,0.00590897513780424,924,11
84,8,2012-07-01,Tsinghua,Trade_Total,6,4.56379628026247,0.0572840977319224,6,1,0.0187165277715629,924,11
84,8,2012-07-01,Tsinghua,Trade_Total,12,6.71410589436627,0.0304835050433288,7,1,0.0340679499040403,924,11
84,8,2012-07-01,Tsinghua,Trade_Exports,3,1.42838953532913,0.305580718702765,2,0,0.00842777135007916,924,11
84,8,2012-07-01,Tsinghua,Trade_Exports,6,4.4185411163775,0.0465464803562159,6,2,0.038881072478813,924,11
84,8,2012-07-01,Tsinghua,Trade_Exports,12,6.42296733620397,0.0149804726378833,6,6,0.0648883206035985,924,11
84,8,2012-07-01,Tsinghua,Trade_Imports,3,2.34872818661665,0.0738438259594451,3,1,0.0219916728749986,924,11
84,8,2012-07-01,Tsinghua,Trade_Imports,6,3.50321954978734,0.0259360701707864,4,2,0.0425762536179629,924,11
84,8,2012-07-01,Tsinghua,Trade_Imports,12,4.91210965053934,0.00698651942033003,4,1,0.0565217867226777,924,11
84,9,2013-07-01,GDELT,Trade_Total,3,1.02866248220753,0.256694867651734,1,0,0.00531128376174345,1962,25
84,9,2013-07-01,GDELT,Trade_Total,6,3.44282502030898,0.120446756706796,6,0,0.013539906421766,1956,25
84,9,2013-07-01,GDELT,Trade_Total,12,5.89828392418307,0.0730026815275791,6,0,0.0236316093045961,1944,24
84,9,2013-07-01,GDELT,Trade_Exports,3,2.10670386705266,0.119978513916633,3,0,0.0180977025918443,1962,25
84,9,2013-07-01,GDELT,Trade_Exports,6,4.31133593871488,0.0368092603061706,6,1,0.0323752357717543,1956,25
84,9,2013-07-01,GDELT,Trade_Exports,12,7.29194716723663,0.003870176660909,8,2,0.0521194945490811,1944,24
84,9,2013-07-01,GDELT,Trade_Imports,3,1.63872453217312,0.266609282264852,3,2,0.038572108573905,1962,25
84,9,2013-07-01,GDELT,Trade_Imports,6,2.90511667856478,0.181652827916579,5,3,0.0518328937142835,1956,25
84,9,2013-07-01,GDELT,Trade_Imports,12,5.33742724000102,0.130925963952505,3,3,0.0693013606952759,1944,24
84,9,2013-07-01,ICEWS,Trade_Total,3,1.47389382032214,0.11998022907587,1,0,0.0035591879443461,1962,25
84,9,2013-07-01,ICEWS,Trade_Total,6,3.82865633763152,0.0513167867586356,6,0,0.00759292868208085,1956,25
84,9,2013-07-01,ICEWS,Trade_Total,12,6.09984385196057,0.0180755050820567,6,0,0.0132706610312388,1944,24
84,9,2013-07-01,ICEWS,Trade_Exports,3,1.69344699916014,0.18200811515096,3,1,0.0224911790811629,1962,25
84,9,2013-07-01,ICEWS,Trade_Exports,6,3.1951353263919,0.111612700924025,6,1,0.0373838782398607,1956,25
84,9,2013-07-01,ICEWS,Trade_Exports,12,5.74456486110135,0.07079788142756,12,3,0.0562388765568793,1944,24
84,9,2013-07-01,ICEWS,Trade_Imports,3,1.76643844597576,0.230103200587458,3,1,0.0251413422970605,1962,25
84,9,2013-07-01,ICEWS,Trade_Imports,6,2.78487775141104,0.158126831666665,3,1,0.0372853677802225,1956,25
84,9,2013-07-01,ICEWS,Trade_Imports,12,5.2803690621421,0.11306006938667,12,2,0.053349355412779,1944,24
84,9,2013-07-01,Phoenix,Trade_Total,3,1.37689920313299,0.134172500505518,1,0,0.00834694763257291,1962,25
84,9,2013-07-01,Phoenix,Trade_Total,6,3.93030916335021,0.0228899466812421,6,1,0.0210925343217504,1956,25
84,9,2013-07-01,Phoenix,Trade_Total,12,5.63859622507082,0.00203757415526812,6,1,0.0288191245953586,1944,24
84,9,2013-07-01,Phoenix,Trade_Exports,3,0.980644196033123,0.342424651935839,1,3,0.0191853875379292,1962,25
84,9,2013-07-01,Phoenix,Trade_Exports,6,2.76836946293803,0.186478568514901,1,3,0.0323874409304475,1956,25
84,9,2013-07-01,Phoenix,Trade_Exports,12,5.27303898117711,0.128682674303584,1,4,0.0463882226788999,1944,24
84,9,2013-07-01,Phoenix,Trade_Imports,3,1.20283697912961,0.46309613328642,0,1,0.0161082477155444,1962,25
84,9,2013-07-01,Phoenix,Trade_Imports,6,3.15749678795295,0.262939345198839,6,1,0.0308821553231721,1956,25
84,9,2013-07-01,Phoenix,Trade_Imports,12,5.75539145632175,0.178105426530448,0,1,0.0502373655550669,1944,24
84,9,2013-07-01,Tsinghua,Trade_Total,3,1.53099110459251,0.270213047805431,2,0,0.0137388701000501,924,11
84,9,2013-07-01,Tsinghua,Trade_Total,6,3.59747584420283,0.123122262945177,6,2,0.0273072920876291,924,11
84,9,2013-07-01,Tsinghua,Trade_Total,12,5.47694622788923,0.0798903318298453,7,3,0.0429875207256277,924,11
84,9,2013-07-01,Tsinghua,Trade_Exports,3,0.942683293266731,0.582000345979473,0,0,0.00931288904635288,924,11
84,9,2013-07-01,Tsinghua,Trade_Exports,6,4.44191564747615,0.127624924675548,6,3,0.0361293296515049,924,11
84,9,2013-07-01,Tsinghua,Trade_Exports,12,6.36051703740367,0.0747297454314138,6,5,0.0590812239391271,924,11
84,9,2013-07-01,Tsinghua,Trade_Imports,3,2.23570457317741,0.018370245718535,3,1,0.0278665733372313,924,11
84,9,2013-07-01,Tsinghua,Trade_Imports,6,3.16126700384641,0.0172999875651874,4,3,0.0451981039961723,924,11
84,9,2013-07-01,Tsinghua,Trade_Imports,12,4.62929173227206,0.0108448736795478,4,3,0.0592772709507828,924,11
84,10,2014-07-01,GDELT,Trade_Total,3,1.05157427308177,0.40419623685403,0,0,0.0163590446429893,1986,25
84,10,2014-07-01,GDELT,Trade_Total,6,2.12030130690798,0.308997466614508,0,0,0.0210326433286224,1980,25
84,10,2014-07-01,GDELT,Trade_Total,12,4.66100508464441,0.200160874382538,0,0,0.0306932376259888,1968,25
84,10,2014-07-01,GDELT,Trade_Exports,3,1.12716019597158,0.397971499472869,0,0,0.00853707972707347,1986,25
84,10,2014-07-01,GDELT,Trade_Exports,6,2.20936298154811,0.322040990176144,0,0,0.0116168355607167,1980,25
84,10,2014-07-01,GDELT,Trade_Exports,12,4.54191978992899,0.193093577042984,0,0,0.0182811476891273,1968,25
84,10,2014-07-01,GDELT,Trade_Imports,3,1.27583688090788,0.339790213901916,0,1,0.0453988525137894,1986,25
84,10,2014-07-01,GDELT,Trade_Imports,6,2.36643135307901,0.258485460855153,0,2,0.0566568732957868,1980,25
84,10,2014-07-01,GDELT,Trade_Imports,12,4.01737582768098,0.207553478092575,0,2,0.0691045442560408,1968,25
84,10,2014-07-01,ICEWS,Trade_Total,3,1.02203837300608,0.458175056238186,2,0,0.0038097942168413,1986,25
84,10,2014-07-01,ICEWS,Trade_Total,6,2.54183027386884,0.24764007011646,2,0,0.00695716774134013,1980,25
84,10,2014-07-01,ICEWS,Trade_Total,12,5.33047380954074,0.158934312212568,0,0,0.0121830762594995,1968,25
84,10,2014-07-01,ICEWS,Trade_Exports,3,1.70107096254586,0.0897095599473675,1,0,0.0100469046409261,1986,25
84,10,2014-07-01,ICEWS,Trade_Exports,6,3.06735769899534,0.0561395931202186,1,0,0.0159360113403462,1980,25
84,10,2014-07-01,ICEWS,Trade_Exports,12,6.3762427326712,0.0220507151944365,12,1,0.0292268226459496,1968,25
84,10,2014-07-01,ICEWS,Trade_Imports,3,1.42551898834761,0.281285394731404,0,0,0.0234660691432984,1986,25
84,10,2014-07-01,ICEWS,Trade_Imports,6,2.00982946935342,0.236832698530944,0,0,0.0275340488300752,1980,25
84,10,2014-07-01,ICEWS,Trade_Imports,12,4.59624213327039,0.166415995985792,0,0,0.040227515825591,1968,25
84,10,2014-07-01,Phoenix,Trade_Total,3,1.34547271242241,0.227411340811817,1,0,0.0065907934377237,1986,25
84,10,2014-07-01,Phoenix,Trade_Total,6,3.15443666084278,0.107051481755342,6,0,0.0112176297695083,1980,25
84,10,2014-07-01,Phoenix,Trade_Total,12,5.70959931790569,0.045749778916446,1,0,0.0190357601138686,1968,25
84,10,2014-07-01,Phoenix,Trade_Exports,3,0.802336695409272,0.412844456052214,0,2,0.0149360079351045,1986,25
84,10,2014-07-01,Phoenix,Trade_Exports,6,1.95243102580458,0.297828860116619,0,2,0.0200511165029143,1980,25
84,10,2014-07-01,Phoenix,Trade_Exports,12,3.76287125286695,0.223331492341866,1,2,0.0266170609219849,1968,25
84,10,2014-07-01,Phoenix,Trade_Imports,3,1.49066493314049,0.354419806326837,0,1,0.0190633400064312,1986,25
84,10,2014-07-01,Phoenix,Trade_Imports,6,2.72788390106837,0.253432730647532,0,1,0.0286397385632216,1980,25
84,10,2014-07-01,Phoenix,Trade_Imports,12,5.34473541382619,0.179625541488224,0,2,0.0449306693428366,1968,25
84,10,2014-07-01,Tsinghua,Trade_Total,3,1.82067166338381,0.197374569272644,3,0,0.0229304092846174,924,11
84,10,2014-07-01,Tsinghua,Trade_Total,6,2.56826337123069,0.144151095782409,2,0,0.0294706908690903,924,11
84,10,2014-07-01,Tsinghua,Trade_Total,12,5.68426689705706,0.0880800870036373,2,2,0.0567268466621592,924,11
84,10,2014-07-01,Tsinghua,Trade_Exports,3,0.908918240996848,0.577000645882588,0,0,0.0067562659943352,924,11
84,10,2014-07-01,Tsinghua,Trade_Exports,6,3.54622265557124,0.213196911140639,6,0,0.0186141852272572,924,11
84,10,2014-07-01,Tsinghua,Trade_Exports,12,6.85236186422501,0.0862581330590041,11,1,0.0514163012037788,924,11
84,10,2014-07-01,Tsinghua,Trade_Imports,3,2.07638257487208,0.0848160960176805,3,2,0.0487575790844469,924,11
84,10,2014-07-01,Tsinghua,Trade_Imports,6,3.05879025241918,0.0412058458810909,3,3,0.0685764699656729,924,11
84,10,2014-07-01,Tsinghua,Trade_Imports,12,3.9312599010163,0.0441126871970007,3,4,0.0789639442581096,924,11
84,11,2015-07-01,GDELT,Trade_Total,3,1.28408649554785,0.343976338247978,0,0,0.0129884297927396,2010,25
84,11,2015-07-01,GDELT,Trade_Total,6,3.08236397518439,0.211480022766508,4,0,0.01984371458103,2004,25
84,11,2015-07-01,GDELT,Trade_Total,12,6.42563832943925,0.120779040247275,11,0,0.0324777546904601,1992,25
84,11,2015-07-01,GDELT,Trade_Exports,3,1.38179063166953,0.180123097522172,2,0,0.0102433870651154,2010,25
84,11,2015-07-01,GDELT,Trade_Exports,6,2.7343176811343,0.1185577610967,2,0,0.0159437039148557,2004,25
84,11,2015-07-01,GDELT,Trade_Exports,12,5.91401094569461,0.0537671318595662,2,0,0.0249211547295052,1992,25
84,11,2015-07-01,GDELT,Trade_Imports,3,1.41766101737451,0.287828682052542,0,0,0.0410487998602636,2010,25
84,11,2015-07-01,GDELT,Trade_Imports,6,2.62418342766573,0.209599533917491,0,0,0.0532175024717493,2004,25
84,11,2015-07-01,GDELT,Trade_Imports,12,5.03314147998255,0.153502061867856,0,1,0.0739254539807726,1992,25
84,11,2015-07-01,ICEWS,Trade_Total,3,1.797841922541,0.117466150685527,2,0,0.00464793522627788,2010,25
84,11,2015-07-01,ICEWS,Trade_Total,6,2.60601353445473,0.0875427848189899,2,0,0.00584182084181674,2004,25
84,11,2015-07-01,ICEWS,Trade_Total,12,7.10629045793167,0.0419860997194668,9,0,0.0196166622396051,1992,25
84,11,2015-07-01,ICEWS,Trade_Exports,3,1.81386154302283,0.119215532795547,3,0,0.0143493787969771,2010,25
84,11,2015-07-01,ICEWS,Trade_Exports,6,2.91221907451882,0.0826515440356999,1,0,0.0207021059352688,2004,25
84,11,2015-07-01,ICEWS,Trade_Exports,12,5.75717918810209,0.0403317923456735,1,2,0.0364248386647526,1992,25
84,11,2015-07-01,ICEWS,Trade_Imports,3,1.726785265963,0.192115463240133,2,0,0.0224905699256184,2010,25
84,11,2015-07-01,ICEWS,Trade_Imports,6,2.52367714009398,0.145014781023379,2,0,0.0287675649209376,2004,25
84,11,2015-07-01,ICEWS,Trade_Imports,12,5.66551250048133,0.0884153881419819,2,0,0.0523286142723806,1992,25
84,11,2015-07-01,Phoenix,Trade_Total,3,1.64329977988071,0.187361445715548,3,0,0.00771573632283007,2010,25
84,11,2015-07-01,Phoenix,Trade_Total,6,3.25609155479488,0.075121463593955,6,0,0.0133831853632152,2004,25
84,11,2015-07-01,Phoenix,Trade_Total,12,5.44613530750135,0.0392883624005772,6,0,0.0203879888298495,1992,25
84,11,2015-07-01,Phoenix,Trade_Exports,3,0.965965914361739,0.357124062038674,1,2,0.016674219084663,2010,25
84,11,2015-07-01,Phoenix,Trade_Exports,6,2.27444254681897,0.249937279087453,1,2,0.0220981974238353,2004,25
84,11,2015-07-01,Phoenix,Trade_Exports,12,4.63291565040746,0.170958596071519,1,2,0.032000433830552,1992,25
84,11,2015-07-01,Phoenix,Trade_Imports,3,1.9084155283274,0.184886934503966,3,2,0.0229718246091988,2010,25
84,11,2015-07-01,Phoenix,Trade_Imports,6,3.07901393313584,0.135131706402877,4,3,0.0361998729864953,2004,25
84,11,2015-07-01,Phoenix,Trade_Imports,12,4.4536965768329,0.11813309328676,4,4,0.0449416142712061,1992,25
84,11,2015-07-01,Tsinghua,Trade_Total,3,1.72773527114716,0.225360035365248,2,0,0.0154153128662621,924,11
84,11,2015-07-01,Tsinghua,Trade_Total,6,2.53268065829615,0.164598400073982,2,1,0.0200170401306132,924,11
84,11,2015-07-01,Tsinghua,Trade_Total,12,6.5696021181107,0.0799954713728165,9,4,0.0479181795595335,924,11
84,11,2015-07-01,Tsinghua,Trade_Exports,3,1.53706470847338,0.259193643050666,3,0,0.00784115117134944,924,11
84,11,2015-07-01,Tsinghua,Trade_Exports,6,4.04421688846273,0.1122810101186,6,1,0.0209338845309925,924,11
84,11,2015-07-01,Tsinghua,Trade_Exports,12,6.69265840938281,0.057464283283847,11,4,0.0477218371706509,924,11
84,11,2015-07-01,Tsinghua,Trade_Imports,3,2.26923838025942,0.0106889660904468,3,2,0.0347066003034519,924,11
84,11,2015-07-01,Tsinghua,Trade_Imports,6,3.56051931776533,0.0230630971788408,4,3,0.0577542759128159,924,11
84,11,2015-07-01,Tsinghua,Trade_Imports,12,5.44093914446748,0.00897946955926632,4,4,0.0777066118790436,924,11
84,12,2016-07-01,GDELT,Trade_Total,3,1.89040233425537,0.221492136980182,3,0,0.0148015103095544,2034,25
84,12,2016-07-01,GDELT,Trade_Total,6,4.59725330772294,0.075391833183139,6,1,0.0288673499454043,2028,25
84,12,2016-07-01,GDELT,Trade_Total,12,7.23654848384759,0.0195630158142063,6,1,0.0436353719060326,2016,25
84,12,2016-07-01,GDELT,Trade_Exports,3,2.13679487692592,0.0579303367476496,3,0,0.012493428664287,2034,25
84,12,2016-07-01,GDELT,Trade_Exports,6,4.09463402726563,0.0068369542252221,6,1,0.0334490351906403,2028,25
84,12,2016-07-01,GDELT,Trade_Exports,12,6.30936405465315,0.0399877582583456,6,0,0.0547809565056092,2016,25
84,12,2016-07-01,GDELT,Trade_Imports,3,1.5969874325824,0.252631624274613,3,0,0.0378408458545518,2034,25
84,12,2016-07-01,GDELT,Trade_Imports,6,3.38782372558251,0.153310425210308,6,1,0.0548121126406841,2028,25
84,12,2016-07-01,GDELT,Trade_Imports,12,5.28644472744994,0.105433589395723,6,2,0.0713716683618518,2016,25
84,12,2016-07-01,ICEWS,Trade_Total,3,1.29267578786044,0.498547801998182,0,0,0.00577510741947658,2034,25
84,12,2016-07-01,ICEWS,Trade_Total,6,3.6778664956925,0.231592625797281,6,1,0.0138660698957356,2028,25
84,12,2016-07-01,ICEWS,Trade_Total,12,6.48431690503348,0.11781020548132,6,1,0.0263739936680352,2016,25
84,12,2016-07-01,ICEWS,Trade_Exports,3,1.68607067205165,0.191127660318298,3,0,0.0141451068915275,2034,25
84,12,2016-07-01,ICEWS,Trade_Exports,6,2.82265181790278,0.142772639385664,3,0,0.0206999168187153,2028,25
84,12,2016-07-01,ICEWS,Trade_Exports,12,5.16091578854436,0.0852047545476879,7,0,0.0358100167983032,2016,25
84,12,2016-07-01,ICEWS,Trade_Imports,3,1.6116704910143,0.204120689215423,3,0,0.0101756268629493,2034,25
84,12,2016-07-01,ICEWS,Trade_Imports,6,3.54743297129032,0.127175560062979,6,1,0.0197845058538701,2028,25
84,12,2016-07-01,ICEWS,Trade_Imports,12,6.50789870817367,0.0645173540544871,6,1,0.0349416124935938,2016,25
84,12,2016-07-01,Phoenix,Trade_Total,3,1.0919492187782,0.424838788528123,0,0,0.00788067704179439,2034,25
84,12,2016-07-01,Phoenix,Trade_Total,6,2.5911419415578,0.245679942321757,0,0,0.012306085122379,2028,25
